year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,9,8,WMU,MICH,V,3,49,NA,2
2018,9,8,SAV,MIAMI,V,0,77,NA,2
2018,9,8,PRST,ORE,V,14,62,NA,2
2018,9,8,TOWS,WAKE,V,20,51,NA,2
2018,9,8,EMU,PUR,V,20,19,NA,2
2018,9,8,LIB,ARMY,V,14,38,NA,2
2018,9,8,NEV,VAN,V,10,41,NA,2
2018,9,8,ARIZ,HOU,V,18,45,NA,2
2018,9,8,DUKE,NW,V,21,7,NA,2
2018,9,8,GT,USF,V,38,49,NA,2
2018,9,8,GAST,NCST,V,7,41,NA,2
2018,9,8,HC,BC,V,14,62,NA,2
2018,9,8,AFA,FAU,V,27,33,NA,2
2018,9,8,KU,CMU,V,31,7,NA,2
2018,9,8,COLO,NEB,V,33,28,NA,2
2018,9,8,BUFF,TEM,V,36,29,NA,2
2018,9,8,MEM,NAVY,V,21,22,NA,2
2018,9,8,UNC,ECU,V,19,41,NA,2
2018,9,8,WAG,SYR,V,10,62,NA,2
2018,9,8,HOW,KENT,V,14,54,NA,2
2018,9,8,MORG,AKRON,V,7,41,NA,2
2018,9,8,LAM,TTU,V,0,77,NA,2
2018,9,8,SIU,MISS,V,41,76,NA,2
2018,9,8,ETSU,TENN,V,3,59,NA,2
2018,9,8,ISU,IOWA,V,3,13,NA,2
2018,9,8,MD,BGSU,V,45,14,NA,2
2018,9,8,UMASS,GASO,V,13,34,NA,2
2018,9,8,APP,CHAR,V,45,9,NA,2
2018,9,8,EKY,MRSH,V,16,32,NA,2
2018,9,9,CLEM,TA&M,V,28,26,NA,2
2018,9,9,ALST,AUB,V,9,63,NA,2
2018,9,9,USC,STAN,V,3,17,NA,2
2018,9,9,SELA,LSU,V,0,31,NA,2
2018,9,9,PSU,PITT,V,51,6,NA,2
2018,9,9,MSU,ASU,V,13,16,NA,2
2018,9,9,UCONN,BSU,V,7,62,NA,2
2018,9,9,UK,FLA,V,27,16,NA,2
2018,9,9,UTM,MTSU,V,37,61,NA,2
2018,9,9,SOU,LT,V,17,54,NA,2
2018,9,9,ULM,USM,V,21,20,NA,2
2018,9,9,UAB,CCU,V,24,47,NA,2
2018,9,9,BAY,UTSA,V,37,20,NA,2
2018,9,9,INST,LOU,V,7,31,NA,2
2018,9,9,WYO,MIZ,V,13,40,NA,2
2018,9,9,TXSO,TXST,V,20,36,NA,2
2018,9,9,FAMU,TROY,V,7,59,NA,2
2018,9,9,SAM,FSU,V,26,36,NA,2
2018,9,9,WIU,ILL,V,14,34,NA,2
2018,9,9,UVA,IND,V,16,20,NA,2
2018,9,9,ARK,CSU,V,27,34,NA,2
2018,9,9,UTAH,NIU,V,17,6,NA,2
2018,9,9,MAINE,WKU,V,31,28,NA,2
2018,9,9,FIU,ODU,V,28,20,NA,2
2018,9,9,IW,UNT,V,16,58,NA,2
2018,9,9,FRES,MINN,V,14,21,NA,2
2018,9,9,NMSU,USU,V,13,60,NA,2
2018,9,9,USA,OKST,V,13,55,NA,2
2018,9,9,TLSA,TEX,V,21,28,NA,2
2018,9,9,NICH,TULN,V,17,42,NA,2
2018,9,9,SUU,ORST,V,25,48,NA,2
2018,9,9,CIN,M-OH,V,21,0,NA,2
2018,9,9,UTEP,UNLV,V,24,52,NA,2
2018,9,9,SAC,SDSU,V,14,28,NA,2
2018,9,9,CAL,BYU,V,21,18,NA,2
2018,9,9,SJSU,WSU,V,0,31,NA,2
2018,9,9,RICE,HAW,V,29,43,NA,2
