year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,10,19,ARKST,GAST,H,51,35,NA,2
2018,10,19,ASU,STAN,H,13,20,NA,2
2018,10,20,BSU,CSU,H,56,28,NA,2
2018,10,20,UNLV,AFA,H,35,41,NA,2
2018,10,20,TENN,ALA,H,21,58,NA,2
2018,10,20,CLEM,NCST,H,41,7,NA,2
2018,10,20,MSU,MICH,H,7,21,NA,2
2018,10,20,TCU,OKLA,H,27,52,NA,2
2018,10,20,WASH,COLO,H,27,13,NA,2
2018,10,20,IND,PSU,H,28,33,NA,2
2018,10,20,IOWA,MD,H,23,0,NA,2
2018,10,20,TEM,CIN,H,24,17,1,2
2018,10,20,WIS,ILL,H,49,20,NA,2
2018,10,20,TOL,BUFF,H,17,31,NA,2
2018,10,20,ARK,TLSA,H,23,0,NA,2
2018,10,20,MISS,AUB,H,16,31,NA,2
2018,10,20,RUTG,NW,H,15,18,NA,2
2018,10,20,ARMY,M-OH,H,31,30,2,2
2018,10,20,SYR,UNC,H,40,37,2,2
2018,10,20,DUKE,UVA,H,14,28,NA,2
2018,10,20,LIB,IDST,H,48,41,NA,2
2018,10,20,OHIO,BGSU,H,49,14,NA,2
2018,10,20,WYO,USU,H,16,24,NA,2
2018,10,20,MRSH,FAU,H,31,7,NA,2
2018,10,20,MTSU,CHAR,H,21,13,NA,2
2018,10,20,BALL,EMU,H,20,42,NA,2
2018,10,20,CMU,WMU,H,10,35,NA,2
2018,10,20,UMASS,CCU,H,13,24,NA,2
2018,10,20,NAVY,HOU,H,36,49,NA,2
2018,10,20,TULN,SMU,H,23,27,NA,2
2018,10,20,KENT,AKRON,H,23,24,1,2
2018,10,20,APP,ULL,H,27,17,NA,2
2018,10,20,LT,UTEP,H,31,24,NA,2
2018,10,20,FSU,WAKE,H,38,17,NA,2
2018,10,20,NEB,MINN,H,53,28,NA,2
2018,10,20,TTU,KU,H,48,16,NA,2
2018,10,20,MIZ,MEM,H,65,33,NA,2
2018,10,20,ORST,CAL,H,7,49,NA,2
2018,10,20,NMSU,GASO,H,31,48,NA,2
2018,10,21,PUR,OSU,H,49,20,NA,2
2018,10,21,LSU,MSST,H,19,3,NA,2
2018,10,21,ECU,UCF,H,10,37,NA,2
2018,10,21,WSU,ORE,H,34,20,NA,2
2018,10,21,UK,VAN,H,14,7,NA,2
2018,10,21,USF,UCONN,H,38,30,NA,2
2018,10,21,USM,UTSA,H,27,17,NA,2
2018,10,21,ULM,TXST,H,20,14,NA,2
2018,10,21,UNM,FRES,H,7,38,NA,2
2018,10,21,FIU,RICE,H,36,17,NA,2
2018,10,21,UAB,UNT,H,29,21,NA,2
2018,10,21,WKU,ODU,H,34,37,NA,2
2018,10,21,UTAH,USC,H,41,28,NA,2
2018,10,21,UCLA,ARIZ,H,31,30,NA,2
2018,10,21,SDSU,SJSU,H,16,13,NA,2
2018,10,21,HAW,NEV,H,22,40,NA,2
2018,10,19,GAST,ARKST,V,35,51,NA,2
2018,10,19,STAN,ASU,V,20,13,NA,2
2018,10,20,CSU,BSU,V,28,56,NA,2
2018,10,20,AFA,UNLV,V,41,35,NA,2
2018,10,20,ALA,TENN,V,58,21,NA,2
2018,10,20,NCST,CLEM,V,7,41,NA,2
2018,10,20,MICH,MSU,V,21,7,NA,2
2018,10,20,OKLA,TCU,V,52,27,NA,2
