year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,10,5,TROY,GAST,H,37,20,NA,2
2018,10,5,HOU,TLSA,H,41,26,NA,2
2018,10,6,LOU,GT,H,31,66,NA,2
2018,10,6,MRSH,MTSU,H,24,34,NA,2
2018,10,6,BYU,USU,H,20,45,NA,2
2018,10,6,ARK,ALA,H,31,65,NA,2
2018,10,6,OSU,IND,H,49,26,NA,2
2018,10,6,WAKE,CLEM,H,3,63,NA,2
2018,10,6,FLA,LSU,H,27,19,NA,2
2018,10,6,OKLA,TEX,H,45,48,NA,2
2018,10,6,WVU,KU,H,38,22,NA,2
2018,10,6,MICH,MD,H,42,21,NA,2
2018,10,6,MIAMI,FSU,H,28,27,NA,2
2018,10,6,MSU,NW,H,19,29,NA,2
2018,10,6,COLO,ASU,H,28,21,NA,2
2018,10,6,NCST,BC,H,28,23,NA,2
2018,10,6,OKST,ISU,H,42,48,NA,2
2018,10,6,CIN,TULN,H,37,21,NA,2
2018,10,6,CMU,BUFF,H,24,34,NA,2
2018,10,6,WMU,EMU,H,27,24,NA,2
2018,10,6,TEM,ECU,H,49,6,NA,2
2018,10,6,SC,MIZ,H,37,35,NA,2
2018,10,6,RUTG,ILL,H,17,38,NA,2
2018,10,6,PITT,SYR,H,44,37,1,2
2018,10,6,BALL,NIU,H,16,24,NA,2
2018,10,6,KENT,OHIO,H,26,27,NA,2
2018,10,6,AKRON,M-OH,H,17,41,NA,2
2018,10,6,AFA,NAVY,H,35,7,NA,2
2018,10,6,TOL,BGSU,H,52,36,NA,2
2018,10,6,GASO,USA,H,48,13,NA,2
2018,10,6,BSU,SDSU,H,13,19,NA,2
2018,10,6,UMASS,USF,H,42,58,NA,2
2018,10,6,BAY,KSU,H,37,34,NA,2
2018,10,6,MINN,IOWA,H,31,48,NA,2
2018,10,6,MISS,ULM,H,70,21,NA,2
2018,10,6,UNLV,UNM,H,14,50,NA,2
2018,10,6,FAU,ODU,H,52,33,NA,2
2018,10,7,UGA,VAN,H,41,13,NA,2
2018,10,7,VT,ND,H,23,45,NA,2
2018,10,7,MSST,AUB,H,23,9,NA,2
2018,10,7,UCLA,WASH,H,24,31,NA,2
2018,10,7,UCF,SMU,H,48,20,NA,2
2018,10,7,TA&M,UK,H,20,14,1,2
2018,10,7,STAN,UTAH,H,21,40,NA,2
2018,10,7,WIS,NEB,H,41,24,NA,2
2018,10,7,LT,UAB,H,7,28,NA,2
2018,10,7,RICE,UTSA,H,3,20,NA,2
2018,10,7,TXST,ULL,H,27,42,NA,2
2018,10,7,MEM,UCONN,H,55,14,NA,2
2018,10,7,UTEP,UNT,H,24,27,NA,2
2018,10,7,NMSU,LIB,H,49,41,NA,2
2018,10,7,ORST,WSU,H,37,56,NA,2
2018,10,7,ARIZ,CAL,H,24,17,NA,2
2018,10,7,SJSU,CSU,H,30,42,NA,2
2018,10,7,NEV,FRES,H,3,21,NA,2
2018,10,7,HAW,WYO,H,17,13,NA,2
2018,10,5,GAST,TROY,V,20,37,NA,2
2018,10,5,TLSA,HOU,V,26,41,NA,2
2018,10,6,GT,LOU,V,66,31,NA,2
2018,10,6,MTSU,MRSH,V,34,24,NA,2
2018,10,6,USU,BYU,V,45,20,NA,2
2018,10,6,ALA,ARK,V,65,31,NA,2
2018,10,6,IND,OSU,V,26,49,NA,2
2018,10,6,CLEM,WAKE,V,63,3,NA,2
2018,10,6,LSU,FLA,V,19,27,NA,2
2018,10,6,TEX,OKLA,V,48,45,NA,2
2018,10,6,KU,WVU,V,22,38,NA,2
2018,10,6,MD,MICH,V,21,42,NA,2
2018,10,6,FSU,MIAMI,V,27,28,NA,2
2018,10,6,NW,MSU,V,29,19,NA,2
2018,10,6,ASU,COLO,V,21,28,NA,2
2018,10,6,BC,NCST,V,23,28,NA,2
2018,10,6,ISU,OKST,V,48,42,NA,2
2018,10,6,TULN,CIN,V,21,37,NA,2
2018,10,6,BUFF,CMU,V,34,24,NA,2
2018,10,6,EMU,WMU,V,24,27,NA,2
2018,10,6,ECU,TEM,V,6,49,NA,2
2018,10,6,MIZ,SC,V,35,37,NA,2
2018,10,6,ILL,RUTG,V,38,17,NA,2
2018,10,6,SYR,PITT,V,37,44,1,2
2018,10,6,NIU,BALL,V,24,16,NA,2
2018,10,6,OHIO,KENT,V,27,26,NA,2
2018,10,6,M-OH,AKRON,V,41,17,NA,2
2018,10,6,NAVY,AFA,V,7,35,NA,2
2018,10,6,BGSU,TOL,V,36,52,NA,2
2018,10,6,USA,GASO,V,13,48,NA,2
2018,10,6,SDSU,BSU,V,19,13,NA,2
2018,10,6,USF,UMASS,V,58,42,NA,2
2018,10,6,KSU,BAY,V,34,37,NA,2
2018,10,6,IOWA,MINN,V,48,31,NA,2
2018,10,6,ULM,MISS,V,21,70,NA,2
2018,10,6,UNM,UNLV,V,50,14,NA,2
2018,10,6,ODU,FAU,V,33,52,NA,2
2018,10,7,VAN,UGA,V,13,41,NA,2
2018,10,7,ND,VT,V,45,23,NA,2
2018,10,7,AUB,MSST,V,9,23,NA,2
2018,10,7,WASH,UCLA,V,31,24,NA,2
2018,10,7,SMU,UCF,V,20,48,NA,2
2018,10,7,UK,TA&M,V,14,20,1,2
2018,10,7,UTAH,STAN,V,40,21,NA,2
2018,10,7,NEB,WIS,V,24,41,NA,2
2018,10,7,UAB,LT,V,28,7,NA,2
2018,10,7,UTSA,RICE,V,20,3,NA,2
2018,10,7,ULL,TXST,V,42,27,NA,2
2018,10,7,UCONN,MEM,V,14,55,NA,2
2018,10,7,UNT,UTEP,V,27,24,NA,2
2018,10,7,LIB,NMSU,V,41,49,NA,2
2018,10,7,WSU,ORST,V,56,37,NA,2
2018,10,7,CAL,ARIZ,V,17,24,NA,2
2018,10,7,CSU,SJSU,V,42,30,NA,2
2018,10,7,FRES,NEV,V,21,3,NA,2
2018,10,7,WYO,HAW,V,13,17,NA,2
