year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,11,7,BUFF,KENT,H,48,14,NA,2
2018,11,8,M-OH,OHIO,H,30,28,NA,2
2018,11,8,NIU,TOL,H,38,15,NA,2
2018,11,9,NCST,WAKE,H,23,27,NA,2
2018,11,10,SYR,LOU,H,54,23,NA,2
2018,11,10,BSU,FRES,H,24,17,NA,2
2018,11,10,ALA,MSST,H,24,0,NA,2
2018,11,10,RUTG,MICH,H,7,42,NA,2
2018,11,10,OKLA,OKST,H,48,47,NA,2
2018,11,10,COLO,WSU,H,7,31,NA,2
2018,11,10,WVU,TCU,H,47,10,NA,2
2018,11,10,MSU,OSU,H,6,26,NA,2
2018,11,10,TENN,UK,H,24,7,NA,2
2018,11,10,UCF,NAVY,H,35,24,NA,2
2018,11,10,FLA,SC,H,35,31,NA,2
2018,11,10,PSU,WIS,H,22,10,NA,2
2018,11,10,IOWA,NW,H,10,14,NA,2
2018,11,10,ISU,BAY,H,28,14,NA,2
2018,11,10,EMU,AKRON,H,27,7,NA,2
2018,11,10,MEM,TLSA,H,47,21,NA,2
2018,11,10,UCONN,SMU,H,50,62,NA,2
2018,11,10,KSU,KU,H,21,17,NA,2
2018,11,10,UMASS,BYU,H,16,35,NA,2
2018,11,10,ARMY,LAF,H,31,13,NA,2
2018,11,10,MIZ,VAN,H,33,28,NA,2
2018,11,10,TA&M,MISS,H,38,24,NA,2
2018,11,10,NEB,ILL,H,54,35,NA,2
2018,11,10,IND,MD,H,34,32,NA,2
2018,11,10,DUKE,UNC,H,42,35,NA,2
2018,11,10,GASO,TROY,H,21,35,NA,2
2018,11,10,ASU,UCLA,H,31,28,NA,2
2018,11,10,MRSH,CHAR,H,30,13,NA,2
2018,11,10,UVA,LIB,H,45,24,NA,2
2018,11,10,CMU,BGSU,H,13,24,NA,2
2018,11,10,UTEP,MTSU,H,32,48,NA,2
2018,11,10,ODU,UNT,H,34,31,NA,2
2018,11,10,AFA,UNM,H,42,24,NA,2
