year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,9,30,HBU,SMU,V,27,63,NA,2
2018,9,30,UTEP,UTSA,V,21,30,NA,2
2018,9,30,FAU,MTSU,V,24,25,NA,2
2018,9,30,BSU,WYO,V,34,14,NA,2
2018,9,30,HAW,SJSU,V,44,41,5,2
2018,9,30,CHAR,UAB,V,7,28,NA,2
2018,9,30,ISU,TCU,V,14,17,NA,2
2018,9,30,UAPB,FIU,V,9,55,NA,2
2018,9,30,LT,UNT,V,29,27,NA,2
2018,9,30,MRSH,WKU,V,20,17,NA,2
2018,9,30,ORST,ASU,V,24,52,NA,2
2018,9,30,USC,ARIZ,V,24,20,NA,2
2018,9,30,TOL,FRES,V,27,49,NA,2
