year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,10,31,BGSU,KENT,H,28,35,NA,2
2018,10,31,BUFF,M-OH,H,51,42,NA,2
2018,10,31,TOL,BALL,H,45,13,NA,2
2018,11,1,UCF,TEM,H,52,40,NA,2
2018,11,1,AKRON,NIU,H,26,36,NA,2
2018,11,1,WMU,OHIO,H,14,59,NA,2
2018,11,2,UVA,PITT,H,13,23,NA,2
2018,11,3,MTSU,WKU,H,29,10,NA,2
2018,11,3,ARIZ,COLO,H,42,34,NA,2
2018,11,3,CLEM,LOU,H,77,16,NA,2
2018,11,3,NW,ND,H,21,31,NA,2
2018,11,3,MICH,PSU,H,42,7,NA,2
2018,11,3,UK,UGA,H,17,34,NA,2
2018,11,3,OSU,NEB,H,36,31,NA,2
2018,11,3,FLA,MIZ,H,17,38,NA,2
2018,11,3,TEX,WVU,H,41,42,NA,2
2018,11,3,ASU,UTAH,H,38,20,NA,2
2018,11,3,PUR,IOWA,H,38,36,NA,2
2018,11,3,MSST,LT,H,45,3,NA,2
2018,11,3,WAKE,SYR,H,24,41,NA,2
2018,11,3,AUB,TA&M,H,28,24,NA,2
2018,11,3,NCST,FSU,H,47,28,NA,2
2018,11,3,VT,BC,H,21,31,NA,2
2018,11,3,KU,ISU,H,3,27,NA,2
2018,11,3,MISS,SC,H,44,48,NA,2
2018,11,3,WIS,RUTG,H,31,17,NA,2
2018,11,3,MD,MSU,H,3,24,NA,2
2018,11,3,BAY,OKST,H,35,31,NA,2
2018,11,3,ARMY,AFA,H,17,14,NA,2
2018,11,3,ECU,MEM,H,41,59,NA,2
2018,11,3,EMU,CMU,H,17,7,NA,2
2018,11,3,UNC,GT,H,28,38,NA,2
2018,11,3,GAST,TXST,H,31,40,NA,2
2018,11,3,WYO,SJSU,H,24,9,NA,2
2018,11,3,ARKST,USA,H,38,14,NA,2
2018,11,3,ULM,GASO,H,44,25,NA,2
2018,11,3,USM,MRSH,H,26,24,NA,2
2018,11,3,UMASS,LIB,H,62,59,3,2
2018,11,3,RICE,UTEP,H,26,34,NA,2
2018,11,3,USF,TULN,H,15,41,NA,2
2018,11,3,CIN,NAVY,H,42,0,NA,2
2018,11,3,TROY,ULL,H,26,16,NA,2
2018,11,3,TCU,KSU,H,14,13,NA,2
2018,11,3,ILL,MINN,H,55,31,NA,2
2018,11,3,TENN,CHAR,H,14,3,NA,2
2018,11,3,NMSU,ALCN,H,52,42,NA,2
2018,11,3,CCU,APP,H,7,23,NA,2
2018,11,3,TLSA,UCONN,H,49,19,NA,2
2018,11,3,SMU,HOU,H,45,31,NA,2
2018,11,3,MIAMI,DUKE,H,12,20,NA,2
2018,11,3,ORE,UCLA,H,42,21,NA,2
2018,11,3,FIU,FAU,H,14,49,NA,2
2018,11,3,UAB,UTSA,H,52,3,NA,2
2018,11,4,LSU,ALA,H,0,29,NA,2
2018,11,4,TTU,OKLA,H,46,51,NA,2
2018,11,4,WSU,CAL,H,19,13,NA,2
2018,11,4,UNLV,FRES,H,3,48,NA,2
2018,11,4,WASH,STAN,H,27,23,NA,2
2018,11,4,ORST,USC,H,21,38,NA,2
2018,11,4,BSU,BYU,H,21,16,NA,2
2018,11,4,UNM,SDSU,H,23,31,NA,2
2018,11,4,HAW,USU,H,17,56,NA,2
2018,10,31,KENT,BGSU,V,35,28,NA,2
2018,10,31,M-OH,BUFF,V,42,51,NA,2
2018,10,31,BALL,TOL,V,13,45,NA,2
2018,11,1,TEM,UCF,V,40,52,NA,2
2018,11,1,NIU,AKRON,V,36,26,NA,2
2018,11,1,OHIO,WMU,V,59,14,NA,2
2018,11,2,PITT,UVA,V,23,13,NA,2
2018,11,3,WKU,MTSU,V,10,29,NA,2
2018,11,3,COLO,ARIZ,V,34,42,NA,2
2018,11,3,LOU,CLEM,V,16,77,NA,2
2018,11,3,ND,NW,V,31,21,NA,2
2018,11,3,PSU,MICH,V,7,42,NA,2
2018,11,3,UGA,UK,V,34,17,NA,2
2018,11,3,NEB,OSU,V,31,36,NA,2
2018,11,3,MIZ,FLA,V,38,17,NA,2
2018,11,3,WVU,TEX,V,42,41,NA,2
2018,11,3,UTAH,ASU,V,20,38,NA,2
2018,11,3,IOWA,PUR,V,36,38,NA,2
