year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,9,12,CAMP,CCU,H,21,58,NA,2
2018,9,13,CHAR,ODU,H,28,25,NA,2
2018,9,13,WAKE,BC,H,34,41,NA,2
2018,9,14,USU,TNTC,H,73,12,NA,2
2018,9,15,MEM,GAST,H,59,22,NA,2
2018,9,15,CLEM,GASO,H,38,7,NA,2
2018,9,15,UGA,MTSU,H,49,7,NA,2
2018,9,15,ISU,OKLA,H,27,37,NA,2
2018,9,15,WIS,BYU,H,21,24,NA,2
2018,9,15,AUB,LSU,H,21,22,NA,2
2018,9,15,ND,VAN,H,22,17,NA,2
2018,9,15,STAN,UCD,H,30,10,NA,2
2018,9,15,PSU,KENT,H,63,10,NA,2
2018,9,15,OKST,BSU,H,44,21,NA,2
2018,9,15,MICH,SMU,H,45,20,NA,2
2018,9,15,ORE,SJSU,H,35,22,NA,2
2018,9,15,TOL,MIAMI,H,24,49,NA,2
2018,9,15,UCONN,URI,H,56,49,NA,2
2018,9,15,ARMY,HAW,H,28,21,NA,2
2018,9,15,NEB,TROY,H,19,24,NA,2
2018,9,15,SYR,FSU,H,30,7,NA,2
2018,9,15,KU,RUTG,H,55,14,NA,2
2018,9,15,IND,BALL,H,38,10,NA,2
2018,9,15,MD,TEM,H,14,35,NA,2
2018,9,15,UK,MURR,H,48,10,NA,2
2018,9,15,TENN,UTEP,H,24,0,NA,2
2018,9,15,PITT,GT,H,24,19,NA,2
2018,9,15,UAB,TULN,H,31,24,NA,2
2018,9,15,ILL,USF,H,19,25,NA,2
2018,9,15,BAY,DUKE,H,27,40,NA,2
2018,9,15,NAVY,LEH,H,51,21,NA,2
2018,9,15,NIU,CMU,H,24,16,NA,2
2018,9,15,MINN,M-OH,H,26,3,NA,2
2018,9,15,KSU,UTSA,H,41,17,NA,2
2018,9,15,WYO,WOF,H,17,14,NA,2
2018,9,15,BGSU,EKY,H,42,35,NA,2
2018,9,15,FLA,CSU,H,48,10,NA,2
2018,9,15,ARK,UNT,H,17,44,NA,2
2018,9,15,TTU,HOU,H,63,49,NA,2
2018,9,15,UVA,OHIO,H,45,31,NA,2
2018,9,15,COLO,UNH,H,45,14,NA,2
2018,9,15,CAL,IDST,H,45,23,NA,2
2018,9,15,FAU,BCU,H,49,28,NA,2
2018,9,15,BUFF,EMU,H,35,28,NA,2
2018,9,16,MISS,ALA,H,7,62,NA,2
2018,9,16,TCU,OSU,H,28,40,NA,2
2018,9,16,UTAH,WASH,H,7,21,NA,2
2018,9,16,MSST,ULL,H,56,10,NA,2
2018,9,16,TEX,USC,H,37,14,NA,2
2018,9,16,SDSU,ASU,H,28,21,NA,2
2018,9,16,USA,TXST,H,41,31,NA,2
2018,9,16,WMU,DSU,H,68,0,NA,2
2018,9,16,TLSA,ARKST,H,20,29,NA,2
2018,9,16,CIN,AAMU,H,63,7,NA,2
2018,9,16,NEV,ORST,H,37,35,NA,2
2018,9,16,IOWA,UNI,H,38,14,NA,2
2018,9,16,LOU,WKU,H,20,17,NA,2
2018,9,16,PUR,MIZ,H,37,40,NA,2
2018,9,16,TA&M,ULM,H,48,10,NA,2
2018,9,16,FIU,UMASS,H,63,24,NA,2
2018,9,16,NW,AKRON,H,34,39,NA,2
2018,9,16,NMSU,UNM,H,25,42,NA,2
2018,9,16,WSU,EWU,H,59,24,NA,2
2018,9,16,UNLV,PVAM,H,46,17,NA,2
2018,9,16,UCLA,FRES,H,14,38,NA,2
2018,9,16,ARIZ,SUU,H,62,31,NA,2
2018,9,12,CCU,CAMP,V,58,21,NA,2
2018,9,13,ODU,CHAR,V,25,28,NA,2
2018,9,13,BC,WAKE,V,41,34,NA,2
2018,9,14,TNTC,USU,V,12,73,NA,2
2018,9,15,GAST,MEM,V,22,59,NA,2
2018,9,15,GASO,CLEM,V,7,38,NA,2
2018,9,15,MTSU,UGA,V,7,49,NA,2
2018,9,15,OKLA,ISU,V,37,27,NA,2
2018,9,15,BYU,WIS,V,24,21,NA,2
2018,9,15,LSU,AUB,V,22,21,NA,2
2018,9,15,VAN,ND,V,17,22,NA,2
2018,9,15,UCD,STAN,V,10,30,NA,2
2018,9,15,KENT,PSU,V,10,63,NA,2
2018,9,15,BSU,OKST,V,21,44,NA,2
2018,9,15,SMU,MICH,V,20,45,NA,2
2018,9,15,SJSU,ORE,V,22,35,NA,2
2018,9,15,MIAMI,TOL,V,49,24,NA,2
2018,9,15,URI,UCONN,V,49,56,NA,2
2018,9,15,HAW,ARMY,V,21,28,NA,2
2018,9,15,TROY,NEB,V,24,19,NA,2
2018,9,15,FSU,SYR,V,7,30,NA,2
2018,9,15,RUTG,KU,V,14,55,NA,2
2018,9,15,BALL,IND,V,10,38,NA,2
2018,9,15,TEM,MD,V,35,14,NA,2
2018,9,15,MURR,UK,V,10,48,NA,2
2018,9,15,UTEP,TENN,V,0,24,NA,2
2018,9,15,GT,PITT,V,19,24,NA,2
2018,9,15,TULN,UAB,V,24,31,NA,2
2018,9,15,USF,ILL,V,25,19,NA,2
2018,9,15,DUKE,BAY,V,40,27,NA,2
2018,9,15,LEH,NAVY,V,21,51,NA,2
2018,9,15,CMU,NIU,V,16,24,NA,2
2018,9,15,M-OH,MINN,V,3,26,NA,2
2018,9,15,UTSA,KSU,V,17,41,NA,2
2018,9,15,WOF,WYO,V,14,17,NA,2
2018,9,15,EKY,BGSU,V,35,42,NA,2
2018,9,15,CSU,FLA,V,10,48,NA,2
2018,9,15,UNT,ARK,V,44,17,NA,2
2018,9,15,HOU,TTU,V,49,63,NA,2
2018,9,15,OHIO,UVA,V,31,45,NA,2
2018,9,15,UNH,COLO,V,14,45,NA,2
2018,9,15,IDST,CAL,V,23,45,NA,2
2018,9,15,BCU,FAU,V,28,49,NA,2
2018,9,15,EMU,BUFF,V,28,35,NA,2
2018,9,16,ALA,MISS,V,62,7,NA,2
2018,9,16,OSU,TCU,V,40,28,NA,2
2018,9,16,WASH,UTAH,V,21,7,NA,2
2018,9,16,ULL,MSST,V,10,56,NA,2
2018,9,16,USC,TEX,V,14,37,NA,2
2018,9,16,ASU,SDSU,V,21,28,NA,2
2018,9,16,TXST,USA,V,31,41,NA,2
2018,9,16,DSU,WMU,V,0,68,NA,2
2018,9,16,ARKST,TLSA,V,29,20,NA,2
2018,9,16,AAMU,CIN,V,7,63,NA,2
2018,9,16,ORST,NEV,V,35,37,NA,2
2018,9,16,UNI,IOWA,V,14,38,NA,2
2018,9,16,WKU,LOU,V,17,20,NA,2
2018,9,16,MIZ,PUR,V,40,37,NA,2
2018,9,16,ULM,TA&M,V,10,48,NA,2
2018,9,16,UMASS,FIU,V,24,63,NA,2
2018,9,16,AKRON,NW,V,39,34,NA,2
2018,9,16,UNM,NMSU,V,42,25,NA,2
2018,9,16,EWU,WSU,V,24,59,NA,2
2018,9,16,PVAM,UNLV,V,17,46,NA,2
2018,9,16,FRES,UCLA,V,38,14,NA,2
2018,9,16,SUU,ARIZ,V,31,62,NA,2
