year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,12,1,WASH,UTAH,H,10,3,NA,2
2018,12,1,BUFF,NIU,H,29,30,NA,2
2018,12,1,UGA,ALA,H,28,35,NA,2
2018,12,1,OKLA,TEX,H,39,27,NA,2
2018,12,1,UCF,MEM,H,56,41,NA,2
2018,12,1,ISU,DRKE,H,27,24,NA,2
2018,12,1,APP,ULL,H,30,19,NA,2
2018,12,1,NCST,ECU,H,58,3,NA,2
2018,12,1,SC,AKRON,H,28,3,NA,2
2018,12,1,VT,MRSH,H,41,20,NA,2
2018,12,1,MTSU,UAB,H,25,27,NA,2
2018,12,1,LIB,NSU,H,52,17,NA,2
2018,12,1,CAL,STAN,H,13,23,NA,2
2018,12,2,PITT,CLEM,H,10,42,NA,2
2018,12,2,OSU,NW,H,45,24,NA,2
2018,12,2,BSU,FRES,H,16,19,1,2
2018,12,1,UTAH,WASH,V,3,10,NA,2
2018,12,1,NIU,BUFF,V,30,29,NA,2
2018,12,1,ALA,UGA,V,35,28,NA,2
2018,12,1,TEX,OKLA,V,27,39,NA,2
2018,12,1,MEM,UCF,V,41,56,NA,2
2018,12,1,DRKE,ISU,V,24,27,NA,2
2018,12,1,ULL,APP,V,19,30,NA,2
2018,12,1,ECU,NCST,V,3,58,NA,2
2018,12,1,AKRON,SC,V,3,28,NA,2
2018,12,1,MRSH,VT,V,20,41,NA,2
2018,12,1,UAB,MTSU,V,27,25,NA,2
2018,12,1,NSU,LIB,V,17,52,NA,2
2018,12,1,STAN,CAL,V,23,13,NA,2
2018,12,2,CLEM,PITT,V,42,10,NA,2
2018,12,2,NW,OSU,V,24,45,NA,2
2018,12,2,FRES,BSU,V,19,16,1,2
