year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,10,10,ARKST,APP,H,9,35,NA,2
2018,10,12,TXST,GASO,H,13,15,NA,2
2018,10,12,TCU,TTU,H,14,17,NA,2
2018,10,13,TLSA,USF,H,24,25,NA,2
2018,10,13,SDSU,AFA,H,21,17,NA,2
2018,10,13,UTAH,ARIZ,H,42,10,NA,2
2018,10,13,LSU,UGA,H,36,16,NA,2
2018,10,13,OSU,MINN,H,30,14,NA,2
2018,10,13,ND,PITT,H,19,14,NA,2
2018,10,13,ORE,WASH,H,30,27,1,2
2018,10,13,PSU,MSU,H,17,21,NA,2
2018,10,13,TEX,BAY,H,23,17,NA,2
2018,10,13,MEM,UCF,H,30,31,NA,2
2018,10,13,VAN,FLA,H,27,37,NA,2
2018,10,13,AUB,TENN,H,24,30,NA,2
2018,10,13,SC,TA&M,H,23,26,NA,2
2018,10,13,MD,RUTG,H,34,7,NA,2
2018,10,13,IND,IOWA,H,16,42,NA,2
2018,10,13,NW,NEB,H,34,31,1,2
2018,10,13,KSU,OKST,H,31,12,NA,2
2018,10,13,BUFF,AKRON,H,24,6,NA,2
2018,10,13,EMU,TOL,H,28,26,NA,2
2018,10,13,GT,DUKE,H,14,28,NA,2
2018,10,13,BC,LOU,H,38,20,NA,2
2018,10,13,RICE,UAB,H,0,42,NA,2
2018,10,13,LIB,TROY,H,22,16,NA,2
2018,10,13,UNT,USM,H,30,7,NA,2
2018,10,13,M-OH,KENT,H,31,6,NA,2
2018,10,13,BGSU,WMU,H,35,42,NA,2
2018,10,13,CMU,BALL,H,23,24,NA,2
2018,10,13,NIU,OHIO,H,24,21,NA,2
2018,10,13,NAVY,TEM,H,17,24,NA,2
2018,10,13,CHAR,WKU,H,40,14,NA,2
2018,10,13,ODU,MRSH,H,20,42,NA,2
2018,10,13,SJSU,ARMY,H,3,52,NA,2
2018,10,13,ILL,PUR,H,7,46,NA,2
2018,10,13,CSU,UNM,H,20,18,NA,2
2018,10,13,USU,UNLV,H,59,28,NA,2
2018,10,13,USA,ALST,H,45,7,NA,2
2018,10,13,ULL,NMSU,H,66,38,NA,2
2018,10,13,CCU,ULM,H,20,45,NA,2
2018,10,14,ALA,MIZ,H,39,10,NA,2
2018,10,14,ISU,WVU,H,30,14,NA,2
2018,10,14,MICH,WIS,H,38,13,NA,2
2018,10,14,UVA,MIAMI,H,16,13,NA,2
2018,10,14,USC,COLO,H,31,20,NA,2
2018,10,14,ECU,HOU,H,20,42,NA,2
2018,10,14,UNC,VT,H,19,22,NA,2
2018,10,14,UTSA,LT,H,3,31,NA,2
2018,10,14,CAL,UCLA,H,7,37,NA,2
2018,10,14,ARK,MISS,H,33,37,NA,2
2018,10,14,FIU,MTSU,H,24,21,NA,2
2018,10,14,BYU,HAW,H,49,23,NA,2
2018,10,14,FRES,WYO,H,27,3,NA,2
2018,10,14,NEV,BSU,H,27,31,NA,2
2018,10,10,APP,ARKST,V,35,9,NA,2
2018,10,12,GASO,TXST,V,15,13,NA,2
2018,10,12,TTU,TCU,V,17,14,NA,2
2018,10,13,USF,TLSA,V,25,24,NA,2
2018,10,13,AFA,SDSU,V,17,21,NA,2
2018,10,13,ARIZ,UTAH,V,10,42,NA,2
2018,10,13,UGA,LSU,V,16,36,NA,2
2018,10,13,MINN,OSU,V,14,30,NA,2
2018,10,13,PITT,ND,V,14,19,NA,2
2018,10,13,WASH,ORE,V,27,30,1,2
2018,10,13,MSU,PSU,V,21,17,NA,2
2018,10,13,BAY,TEX,V,17,23,NA,2
2018,10,13,UCF,MEM,V,31,30,NA,2
2018,10,13,FLA,VAN,V,37,27,NA,2
2018,10,13,TENN,AUB,V,30,24,NA,2
2018,10,13,TA&M,SC,V,26,23,NA,2
2018,10,13,RUTG,MD,V,7,34,NA,2
2018,10,13,IOWA,IND,V,42,16,NA,2
2018,10,13,NEB,NW,V,31,34,1,2
2018,10,13,OKST,KSU,V,12,31,NA,2
2018,10,13,AKRON,BUFF,V,6,24,NA,2
2018,10,13,TOL,EMU,V,26,28,NA,2
2018,10,13,DUKE,GT,V,28,14,NA,2
2018,10,13,LOU,BC,V,20,38,NA,2
2018,10,13,UAB,RICE,V,42,0,NA,2
2018,10,13,TROY,LIB,V,16,22,NA,2
2018,10,13,USM,UNT,V,7,30,NA,2
2018,10,13,KENT,M-OH,V,6,31,NA,2
2018,10,13,WMU,BGSU,V,42,35,NA,2
2018,10,13,BALL,CMU,V,24,23,NA,2
2018,10,13,OHIO,NIU,V,21,24,NA,2
2018,10,13,TEM,NAVY,V,24,17,NA,2
2018,10,13,WKU,CHAR,V,14,40,NA,2
2018,10,13,MRSH,ODU,V,42,20,NA,2
2018,10,13,ARMY,SJSU,V,52,3,NA,2
2018,10,13,PUR,ILL,V,46,7,NA,2
2018,10,13,UNM,CSU,V,18,20,NA,2
2018,10,13,UNLV,USU,V,28,59,NA,2
2018,10,13,ALST,USA,V,7,45,NA,2
2018,10,13,NMSU,ULL,V,38,66,NA,2
2018,10,13,ULM,CCU,V,45,20,NA,2
2018,10,14,MIZ,ALA,V,10,39,NA,2
2018,10,14,WVU,ISU,V,14,30,NA,2
2018,10,14,WIS,MICH,V,13,38,NA,2
2018,10,14,MIAMI,UVA,V,13,16,NA,2
2018,10,14,COLO,USC,V,20,31,NA,2
2018,10,14,HOU,ECU,V,42,20,NA,2
2018,10,14,VT,UNC,V,22,19,NA,2
2018,10,14,LT,UTSA,V,31,3,NA,2
2018,10,14,UCLA,CAL,V,37,7,NA,2
2018,10,14,MISS,ARK,V,37,33,NA,2
2018,10,14,MTSU,FIU,V,21,24,NA,2
2018,10,14,HAW,BYU,V,23,49,NA,2
2018,10,14,WYO,FRES,V,3,27,NA,2
2018,10,14,BSU,NEV,V,31,27,NA,2
