year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,9,21,TEM,TLSA,H,31,17,NA,2
2018,9,22,ILL,PSU,H,24,63,NA,2
2018,9,22,UCF,FAU,H,56,36,NA,2
2018,9,22,USC,WSU,H,39,36,NA,2
2018,9,22,ALA,TA&M,H,45,23,NA,2
2018,9,22,MIZ,UGA,H,29,43,NA,2
2018,9,22,GT,CLEM,H,21,49,NA,2
2018,9,22,OSU,TULN,H,49,6,NA,2
2018,9,22,WAKE,ND,H,27,56,NA,2
2018,9,22,WVU,KSU,H,35,6,NA,2
2018,9,22,ODU,VT,H,49,35,NA,2
2018,9,22,TEX,TCU,H,31,16,NA,2
2018,9,22,MICH,NEB,H,56,10,NA,2
2018,9,22,MIAMI,FIU,H,31,17,NA,2
2018,9,22,PUR,BC,H,30,13,NA,2
2018,9,22,BYU,MCNS,H,30,3,NA,2
2018,9,22,MISS,KENT,H,38,17,NA,2
2018,9,22,RUTG,BUFF,H,13,42,NA,2
2018,9,22,MD,MINN,H,42,13,NA,2
2018,9,22,ISU,AKRON,H,26,13,NA,2
2018,9,22,CIN,OHIO,H,34,30,NA,2
2018,9,22,TOL,NEV,H,63,44,NA,2
2018,9,22,SMU,NAVY,H,31,30,1,2
2018,9,22,UNC,PITT,H,38,35,NA,2
2018,9,22,UVA,LOU,H,27,3,NA,2
2018,9,22,GAST,WMU,H,15,34,NA,2
2018,9,22,BGSU,M-OH,H,23,38,NA,2
2018,9,22,BALL,WKU,H,20,28,NA,2
2018,9,22,CSU,ILST,H,19,35,NA,2
2018,9,22,CMU,MAINE,H,17,5,NA,2
2018,9,22,APP,WEBB,H,72,7,NA,2
2018,9,22,UMASS,CHAR,H,49,31,NA,2
2018,9,22,DUKE,NCCU,H,55,13,NA,2
2018,9,22,FSU,NIU,H,37,19,NA,2
2018,9,22,BAY,KU,H,26,7,NA,2
2018,9,22,ORST,ARIZ,H,14,35,NA,2
2018,9,22,VAN,SC,H,14,37,NA,2
2018,9,22,SYR,UCONN,H,51,21,NA,2
2018,9,22,LIB,UNT,H,7,47,NA,2
2018,9,23,OKLA,ARMY,H,28,21,1,2
2018,9,23,LSU,LT,H,38,21,NA,2
2018,9,23,ORE,STAN,H,31,38,1,2
2018,9,23,AUB,ARK,H,34,3,NA,2
2018,9,23,WASH,ASU,H,27,20,NA,2
2018,9,23,UK,MSST,H,28,7,NA,2
2018,9,23,OKST,TTU,H,17,41,NA,2
2018,9,23,IOWA,WIS,H,17,28,NA,2
2018,9,23,IND,MSU,H,21,35,NA,2
2018,9,23,USM,RICE,H,40,22,NA,2
2018,9,23,UTSA,TXST,H,25,21,NA,2
2018,9,23,ARKST,UNLV,H,27,20,NA,2
2018,9,23,ULL,CCU,H,28,30,NA,2
2018,9,23,ULM,TROY,H,27,35,NA,2
2018,9,23,MRSH,NCST,H,20,37,NA,2
2018,9,23,TENN,FLA,H,21,47,NA,2
2018,9,23,UTEP,NMSU,H,20,27,NA,2
2018,9,23,USF,ECU,H,20,13,NA,2
2018,9,23,HOU,TXSO,H,70,14,NA,2
2018,9,23,MEM,USA,H,52,35,NA,2
2018,9,23,USU,AFA,H,42,32,NA,2
2018,9,23,SDSU,EMU,H,23,20,1,2
2018,9,23,HAW,DUQ,H,42,21,NA,2
2018,9,21,TLSA,TEM,V,17,31,NA,2
2018,9,22,PSU,ILL,V,63,24,NA,2
2018,9,22,FAU,UCF,V,36,56,NA,2
2018,9,22,WSU,USC,V,36,39,NA,2
2018,9,22,TA&M,ALA,V,23,45,NA,2
2018,9,22,UGA,MIZ,V,43,29,NA,2
2018,9,22,CLEM,GT,V,49,21,NA,2
2018,9,22,TULN,OSU,V,6,49,NA,2
2018,9,22,ND,WAKE,V,56,27,NA,2
2018,9,22,KSU,WVU,V,6,35,NA,2
2018,9,22,VT,ODU,V,35,49,NA,2
2018,9,22,TCU,TEX,V,16,31,NA,2
2018,9,22,NEB,MICH,V,10,56,NA,2
2018,9,22,FIU,MIAMI,V,17,31,NA,2
2018,9,22,BC,PUR,V,13,30,NA,2
2018,9,22,MCNS,BYU,V,3,30,NA,2
2018,9,22,KENT,MISS,V,17,38,NA,2
2018,9,22,BUFF,RUTG,V,42,13,NA,2
2018,9,22,MINN,MD,V,13,42,NA,2
2018,9,22,AKRON,ISU,V,13,26,NA,2
2018,9,22,OHIO,CIN,V,30,34,NA,2
2018,9,22,NEV,TOL,V,44,63,NA,2
2018,9,22,NAVY,SMU,V,30,31,1,2
