year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,11,13,BALL,WMU,H,42,41,1,2
2018,11,15,OHIO,BUFF,H,52,17,NA,2
2018,11,15,NIU,M-OH,H,7,13,NA,2
2018,11,15,KENT,TOL,H,34,56,NA,2
2018,11,16,HOU,TULN,H,48,17,NA,2
2018,11,16,UNT,FAU,H,41,38,NA,2
2018,11,17,UNM,BSU,H,14,45,NA,2
2018,11,17,SMU,MEM,H,18,28,NA,2
2018,11,17,ALA,CIT,H,50,17,NA,2
2018,11,17,ND,SYR,H,36,3,NA,2
2018,11,17,MICH,IND,H,31,20,NA,2
2018,11,17,UGA,UMASS,H,66,27,NA,2
2018,11,17,OKST,WVU,H,45,41,NA,2
2018,11,17,MD,OSU,H,51,52,1,2
2018,11,17,FLA,IDAHO,H,63,10,NA,2
2018,11,17,RUTG,PSU,H,7,20,NA,2
2018,11,17,UK,MTSU,H,34,23,NA,2
2018,11,17,WASH,ORST,H,42,23,NA,2
2018,11,17,COLO,UTAH,H,7,30,NA,2
2018,11,17,FSU,BC,H,22,21,NA,2
2018,11,17,MSST,ARK,H,52,6,NA,2
2018,11,17,MINN,NW,H,14,24,NA,2
2018,11,17,CSU,USU,H,24,29,NA,2
2018,11,17,TEM,USF,H,27,17,NA,2
2018,11,17,ARMY,COLG,H,28,14,NA,2
2018,11,17,NEB,MSU,H,9,6,NA,2
2018,11,17,BAY,TCU,H,9,16,NA,2
2018,11,17,WAKE,PITT,H,13,34,NA,2
2018,11,17,LOU,NCST,H,10,52,NA,2
2018,11,17,CHAR,FIU,H,35,42,NA,2
2018,11,17,ODU,VMI,H,77,14,NA,2
2018,11,17,APP,GAST,H,45,17,NA,2
2018,11,17,MRSH,UTSA,H,23,0,NA,2
2018,11,17,UNC,WCU,H,49,26,NA,2
2018,11,17,ARKST,ULM,H,31,17,NA,2
2018,11,17,SJSU,NEV,H,12,21,NA,2
2018,11,17,NAVY,TLSA,H,37,29,NA,2
2018,11,17,TROY,TXST,H,12,7,NA,2
2018,11,17,USM,LT,H,21,20,NA,2
2018,11,17,PUR,WIS,H,44,47,3,2
2018,11,17,AKRON,BGSU,H,6,21,NA,2
2018,11,17,GT,UVA,H,30,27,1,2
2018,11,17,VT,MIAMI,H,14,38,NA,2
2018,11,17,KSU,TTU,H,21,6,NA,2
2018,11,17,ILL,IOWA,H,0,63,NA,2
2018,11,17,TENN,MIZ,H,17,50,NA,2
2018,11,17,UCLA,USC,H,34,27,NA,2
2018,11,17,AUB,LIB,H,53,0,NA,2
2018,11,17,WYO,AFA,H,35,27,NA,2
2018,11,17,CCU,GASO,H,17,41,NA,2
2018,11,17,ULL,USA,H,48,38,NA,2
2018,11,18,CLEM,DUKE,H,35,6,NA,2
2018,11,18,OKLA,KU,H,55,40,NA,2
2018,11,18,LSU,RICE,H,42,10,NA,2
2018,11,18,WSU,ARIZ,H,69,28,NA,2
2018,11,18,UCF,CIN,H,38,13,NA,2
2018,11,18,TEX,ISU,H,24,10,NA,2
2018,11,18,ECU,UCONN,H,55,21,NA,2
2018,11,18,TA&M,UAB,H,41,20,NA,2
2018,11,18,VAN,MISS,H,36,29,1,2
2018,11,18,SC,CHAT,H,49,9,NA,2
2018,11,18,WKU,UTEP,H,40,16,NA,2
2018,11,18,BYU,NMSU,H,45,10,NA,2
2018,11,18,FRES,SDSU,H,23,14,NA,2
2018,11,18,ORE,ASU,H,31,29,NA,2
2018,11,18,HAW,UNLV,H,35,28,NA,2
2018,11,13,WMU,BALL,V,41,42,1,2
2018,11,15,BUFF,OHIO,V,17,52,NA,2
2018,11,15,M-OH,NIU,V,13,7,NA,2
2018,11,15,TOL,KENT,V,56,34,NA,2
2018,11,16,TULN,HOU,V,17,48,NA,2
2018,11,16,FAU,UNT,V,38,41,NA,2
2018,11,17,BSU,UNM,V,45,14,NA,2
2018,11,17,MEM,SMU,V,28,18,NA,2
2018,11,17,CIT,ALA,V,17,50,NA,2
2018,11,17,SYR,ND,V,3,36,NA,2
2018,11,17,IND,MICH,V,20,31,NA,2
2018,11,17,UMASS,UGA,V,27,66,NA,2
2018,11,17,WVU,OKST,V,41,45,NA,2
2018,11,17,OSU,MD,V,52,51,1,2
2018,11,17,IDAHO,FLA,V,10,63,NA,2
2018,11,17,PSU,RUTG,V,20,7,NA,2
2018,11,17,MTSU,UK,V,23,34,NA,2
2018,11,17,ORST,WASH,V,23,42,NA,2
2018,11,17,UTAH,COLO,V,30,7,NA,2
2018,11,17,BC,FSU,V,21,22,NA,2
2018,11,17,ARK,MSST,V,6,52,NA,2
2018,11,17,NW,MINN,V,24,14,NA,2
2018,11,17,USU,CSU,V,29,24,NA,2
2018,11,17,USF,TEM,V,17,27,NA,2
2018,11,17,COLG,ARMY,V,14,28,NA,2
2018,11,17,MSU,NEB,V,6,9,NA,2
2018,11,17,TCU,BAY,V,16,9,NA,2
2018,11,17,PITT,WAKE,V,34,13,NA,2
2018,11,17,NCST,LOU,V,52,10,NA,2
2018,11,17,FIU,CHAR,V,42,35,NA,2
2018,11,17,VMI,ODU,V,14,77,NA,2
2018,11,17,GAST,APP,V,17,45,NA,2
2018,11,17,UTSA,MRSH,V,0,23,NA,2
2018,11,17,WCU,UNC,V,26,49,NA,2
2018,11,17,ULM,ARKST,V,17,31,NA,2
2018,11,17,NEV,SJSU,V,21,12,NA,2
2018,11,17,TLSA,NAVY,V,29,37,NA,2
2018,11,17,TXST,TROY,V,7,12,NA,2
2018,11,17,LT,USM,V,20,21,NA,2
2018,11,17,WIS,PUR,V,47,44,3,2
2018,11,17,BGSU,AKRON,V,21,6,NA,2
2018,11,17,UVA,GT,V,27,30,1,2
2018,11,17,MIAMI,VT,V,38,14,NA,2
2018,11,17,TTU,KSU,V,6,21,NA,2
2018,11,17,IOWA,ILL,V,63,0,NA,2
2018,11,17,MIZ,TENN,V,50,17,NA,2
2018,11,17,USC,UCLA,V,27,34,NA,2
2018,11,17,LIB,AUB,V,0,53,NA,2
2018,11,17,AFA,WYO,V,27,35,NA,2
2018,11,17,GASO,CCU,V,41,17,NA,2
2018,11,17,USA,ULL,V,38,48,NA,2
2018,11,18,DUKE,CLEM,V,6,35,NA,2
2018,11,18,KU,OKLA,V,40,55,NA,2
2018,11,18,RICE,LSU,V,10,42,NA,2
2018,11,18,ARIZ,WSU,V,28,69,NA,2
2018,11,18,CIN,UCF,V,13,38,NA,2
2018,11,18,ISU,TEX,V,10,24,NA,2
2018,11,18,UCONN,ECU,V,21,55,NA,2
2018,11,18,UAB,TA&M,V,20,41,NA,2
2018,11,18,MISS,VAN,V,29,36,1,2
2018,11,18,CHAT,SC,V,9,49,NA,2
2018,11,18,UTEP,WKU,V,16,40,NA,2
2018,11,18,NMSU,BYU,V,10,45,NA,2
2018,11,18,SDSU,FRES,V,14,23,NA,2
2018,11,18,ASU,ORE,V,29,31,NA,2
2018,11,18,UNLV,HAW,V,28,35,NA,2
