year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2017,11,23,ALST,EDW,H,37,3,NA,2
2017,11,25,ELON,FUR,H,27,28,NA,2
2017,11,25,UNH,CCSU,H,14,0,NA,2
2017,11,25,KENN,SAM,H,28,17,NA,2
2017,11,25,STON,LEH,H,59,29,NA,2
2017,11,25,WEB,WIU,H,21,19,NA,2
2017,11,25,NICH,SDAK,H,31,38,NA,2
2017,11,25,UNI,MONM,H,46,7,NA,2
2017,11,25,GRAM,SOU,H,30,21,NA,2
2017,11,26,TXSO,PVAM,H,16,30,NA,2
2017,11,26,NAU,USD,H,10,41,NA,2
2017,11,23,EDW,ALST,V,3,37,NA,2
2017,11,25,FUR,ELON,V,28,27,NA,2
2017,11,25,CCSU,UNH,V,0,14,NA,2
2017,11,25,SAM,KENN,V,17,28,NA,2
2017,11,25,LEH,STON,V,29,59,NA,2
2017,11,25,WIU,WEB,V,19,21,NA,2
2017,11,25,SDAK,NICH,V,38,31,NA,2
2017,11,25,MONM,UNI,V,7,46,NA,2
2017,11,25,SOU,GRAM,V,21,30,NA,2
2017,11,26,PVAM,TXSO,V,30,16,NA,2
2017,11,26,USD,NAU,V,41,10,NA,2
