year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2017,9,22,NCCU,SCST,H,33,28,NA,2
2017,9,23,CCSU,WALSH,H,57,6,NA,2
2017,9,23,HARV,BRWN,H,45,28,NA,2
2017,9,23,LEH,PENN,H,47,65,NA,2
2017,9,23,HOW,BCU,H,26,24,NA,2
2017,9,23,MORE,DAY,H,34,28,NA,2
2017,9,23,YALE,COR,H,49,24,NA,2
2017,9,23,CLMB,GTWN,H,35,14,NA,2
2017,9,23,BRY,FOR,H,45,40,NA,2
2017,9,23,COLG,FUR,H,14,45,NA,2
2017,9,23,VMI,CHAT,H,7,63,NA,2
2017,9,23,WOF,WEBB,H,27,24,NA,2
2017,9,23,JMU,MAINE,H,28,10,NA,2
2017,9,23,HAMP,MONM,H,23,30,1,2
2017,9,23,DRKE,VALP,H,38,13,NA,2
2017,9,23,DSU,NSU,H,7,17,NA,2
2017,9,23,UNCO,IDST,H,43,42,NA,2
2017,9,23,MOST,ILST,H,9,34,NA,2
2017,9,23,NDSU,RMU,H,56,0,NA,2
2017,9,23,UND,MTST,H,21,49,NA,2
2017,9,23,UNH,URI,H,28,14,NA,2
2017,9,23,ETSU,MER,H,26,23,1,2
2017,9,23,WCU,SAM,H,38,34,NA,2
2017,9,23,STET,CAMP,H,21,49,NA,2
2017,9,23,USD,BUT,H,38,17,NA,2
2017,9,23,UTM,TNST,H,31,16,NA,2
2017,9,23,EKY,TNTC,H,24,21,NA,2
2017,9,23,BUCK,SHU,H,34,31,NA,2
2017,9,23,RICH,ELON,H,33,36,NA,2
2017,9,23,STON,TOWS,H,25,17,NA,2
2017,9,23,CHSO,POINT,H,66,0,NA,2
2017,9,23,LAF,PRIN,H,17,38,NA,2
2017,9,23,SAV,FAMU,H,14,20,NA,2
2017,9,23,MRST,JAC,H,37,44,NA,2
2017,9,23,CCU,WIU,H,10,52,NA,2
2017,9,24,WMU,WAG,H,49,14,NA,2
2017,9,24,WEB,UCD,H,41,3,NA,2
2017,9,24,ALBY,NOVA,H,19,10,1,2
2017,9,24,PRES,CUMB,H,27,20,NA,2
2017,9,24,JVST,LIB,H,31,10,NA,2
2017,9,24,MURR,PEAY,H,7,27,NA,2
2017,9,24,EIU,SEMO,H,19,16,NA,2
2017,9,24,DART,HC,H,27,26,1,2
2017,9,24,ALCN,SOU,H,48,31,NA,2
2017,9,24,SHSU,NICH,H,66,17,NA,2
2017,9,24,ACU,SFA,H,10,20,NA,2
2017,9,24,MCNS,HBU,H,27,12,NA,2
2017,9,24,AAMU,TXSO,H,30,13,NA,2
2017,9,24,JKST,UAPB,H,27,34,1,2
2017,9,24,MVSU,GRAM,H,6,38,NA,2
2017,9,24,MORG,NCAT,H,17,49,NA,2
2017,9,24,ALST,PVAM,H,0,34,NA,2
2017,9,24,SELA,LAM,H,49,21,NA,2
2017,9,24,MEM,SIU,H,44,31,NA,2
2017,9,24,MONT,EWU,H,41,48,NA,2
2017,9,24,SAC,SUU,H,54,27,NA,2
2017,9,24,CP,NAU,H,10,28,NA,2
2017,9,22,SCST,NCCU,V,28,33,NA,2
2017,9,23,WALSH,CCSU,V,6,57,NA,2
2017,9,23,BRWN,HARV,V,28,45,NA,2
2017,9,23,PENN,LEH,V,65,47,NA,2
2017,9,23,BCU,HOW,V,24,26,NA,2
2017,9,23,DAY,MORE,V,28,34,NA,2
2017,9,23,COR,YALE,V,24,49,NA,2
2017,9,23,GTWN,CLMB,V,14,35,NA,2
2017,9,23,FOR,BRY,V,40,45,NA,2
2017,9,23,FUR,COLG,V,45,14,NA,2
2017,9,23,CHAT,VMI,V,63,7,NA,2
2017,9,23,WEBB,WOF,V,24,27,NA,2
2017,9,23,MAINE,JMU,V,10,28,NA,2
2017,9,23,MONM,HAMP,V,30,23,1,2
2017,9,23,VALP,DRKE,V,13,38,NA,2
2017,9,23,NSU,DSU,V,17,7,NA,2
2017,9,23,IDST,UNCO,V,42,43,NA,2
2017,9,23,ILST,MOST,V,34,9,NA,2
2017,9,23,RMU,NDSU,V,0,56,NA,2
2017,9,23,MTST,UND,V,49,21,NA,2
2017,9,23,URI,UNH,V,14,28,NA,2
2017,9,23,MER,ETSU,V,23,26,1,2
2017,9,23,SAM,WCU,V,34,38,NA,2
2017,9,23,CAMP,STET,V,49,21,NA,2
2017,9,23,BUT,USD,V,17,38,NA,2
2017,9,23,TNST,UTM,V,16,31,NA,2
2017,9,23,TNTC,EKY,V,21,24,NA,2
2017,9,23,SHU,BUCK,V,31,34,NA,2
2017,9,23,ELON,RICH,V,36,33,NA,2
2017,9,23,TOWS,STON,V,17,25,NA,2
2017,9,23,POINT,CHSO,V,0,66,NA,2
2017,9,23,PRIN,LAF,V,38,17,NA,2
2017,9,23,FAMU,SAV,V,20,14,NA,2
2017,9,23,JAC,MRST,V,44,37,NA,2
2017,9,23,WIU,CCU,V,52,10,NA,2
2017,9,24,WAG,WMU,V,14,49,NA,2
2017,9,24,UCD,WEB,V,3,41,NA,2
2017,9,24,NOVA,ALBY,V,10,19,1,2
2017,9,24,CUMB,PRES,V,20,27,NA,2
2017,9,24,LIB,JVST,V,10,31,NA,2
2017,9,24,PEAY,MURR,V,27,7,NA,2
2017,9,24,SEMO,EIU,V,16,19,NA,2
2017,9,24,HC,DART,V,26,27,1,2
2017,9,24,SOU,ALCN,V,31,48,NA,2
2017,9,24,NICH,SHSU,V,17,66,NA,2
2017,9,24,SFA,ACU,V,20,10,NA,2
2017,9,24,HBU,MCNS,V,12,27,NA,2
2017,9,24,TXSO,AAMU,V,13,30,NA,2
2017,9,24,UAPB,JKST,V,34,27,1,2
2017,9,24,GRAM,MVSU,V,38,6,NA,2
2017,9,24,NCAT,MORG,V,49,17,NA,2
2017,9,24,PVAM,ALST,V,34,0,NA,2
2017,9,24,LAM,SELA,V,21,49,NA,2
2017,9,24,SIU,MEM,V,31,44,NA,2
2017,9,24,EWU,MONT,V,48,41,NA,2
