year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2017,11,17,JVST,TNST,H,36,6,NA,2
2017,11,17,IW,PVAM,H,28,42,NA,2
2017,11,17,SELA,NICH,H,21,17,NA,2
2017,11,18,ALA,MER,H,56,0,NA,2
2017,11,18,CLEM,CIT,H,61,3,NA,2
2017,11,18,FSU,DSU,H,77,6,NA,2
2017,11,18,CHSO,LIB,H,20,19,NA,2
2017,11,18,ELON,JMU,H,3,31,NA,2
2017,11,18,MAINE,STON,H,19,20,NA,2
2017,11,18,BRY,DUQ,H,38,29,NA,2
2017,11,18,CCSU,RMU,H,42,14,NA,2
2017,11,18,SHU,WAG,H,15,28,NA,2
2017,11,18,YSU,MOST,H,38,10,NA,2
2017,11,18,FOR,BUCK,H,20,9,NA,2
2017,11,18,LEH,LAF,H,38,31,NA,2
2017,11,18,YALE,HARV,H,24,3,NA,2
2017,11,18,ILST,NDSU,H,7,20,NA,2
2017,11,18,NOVA,DEL,H,28,7,NA,2
2017,11,18,CLMB,BRWN,H,24,6,NA,2
2017,11,18,EKY,SFU,H,14,10,NA,2
2017,11,18,GTWN,COLG,H,10,35,NA,2
2017,11,18,ALBY,UNH,H,15,0,NA,2
2017,11,18,PRES,WEBB,H,31,21,NA,2
2017,11,18,HAMP,HOW,H,20,17,NA,2
2017,11,18,MORG,NSU,H,32,45,NA,2
2017,11,18,NCAT,NCCU,H,24,10,NA,2
2017,11,18,SAV,SCST,H,34,10,NA,2
2017,11,18,MORE,DAV,H,21,14,NA,2
2017,11,18,PENN,COR,H,29,22,NA,2
2017,11,18,DART,PRIN,H,54,44,NA,2
2017,11,18,UNCO,CP,H,42,0,NA,2
2017,11,18,KENN,MONM,H,52,21,NA,2
2017,11,18,MTST,MONT,H,31,23,NA,2
2017,11,18,TOWS,URI,H,29,10,NA,2
2017,11,18,CHAT,ETSU,H,10,3,NA,2
2017,11,18,SEMO,MURR,H,21,10,NA,2
2017,11,18,AAMU,KYS,H,21,13,NA,2
2017,11,18,MVSU,ALST,H,10,16,NA,2
2017,11,18,VALP,DAY,H,8,7,NA,2
2017,11,18,DRKE,JAC,H,52,7,NA,2
2017,11,18,BCU,FAMU,H,29,24,NA,2
2017,11,18,SHSU,HBU,H,53,33,NA,2
2017,11,18,WIU,SIU,H,28,14,NA,2
2017,11,18,TNTC,UTM,H,0,24,NA,2
2017,11,18,SDAK,SDSU,H,28,31,NA,2
2017,11,18,RICH,W&M,H,27,20,NA,2
2017,11,18,UNC,WCU,H,65,10,NA,2
2017,11,18,JKST,ALCN,H,7,3,NA,2
2017,11,18,UAPB,TXSO,H,10,24,NA,2
2017,11,18,SAM,FUR,H,26,20,NA,2
2017,11,18,SC,WOF,H,31,10,NA,2
2017,11,18,WEB,IDST,H,35,7,NA,2
2017,11,18,NWST,SFA,H,38,21,NA,2
2017,11,18,UCA,ACU,H,34,0,NA,2
2017,11,18,SUU,NAU,H,48,20,NA,2
2017,11,18,SAC,UCD,H,52,47,NA,2
2017,11,18,UNI,INST,H,41,3,NA,2
2017,11,18,USD,MRST,H,35,7,NA,2
2017,11,18,PEAY,EIU,H,28,13,NA,2
2017,11,18,EWU,PRST,H,59,33,NA,2
2017,11,19,LAM,MCNS,H,3,13,NA,2
2017,11,17,TNST,JVST,V,6,36,NA,2
2017,11,17,PVAM,IW,V,42,28,NA,2
2017,11,17,NICH,SELA,V,17,21,NA,2
2017,11,18,MER,ALA,V,0,56,NA,2
2017,11,18,CIT,CLEM,V,3,61,NA,2
2017,11,18,DSU,FSU,V,6,77,NA,2
2017,11,18,LIB,CHSO,V,19,20,NA,2
2017,11,18,JMU,ELON,V,31,3,NA,2
2017,11,18,STON,MAINE,V,20,19,NA,2
2017,11,18,DUQ,BRY,V,29,38,NA,2
2017,11,18,RMU,CCSU,V,14,42,NA,2
2017,11,18,WAG,SHU,V,28,15,NA,2
2017,11,18,MOST,YSU,V,10,38,NA,2
2017,11,18,BUCK,FOR,V,9,20,NA,2
2017,11,18,LAF,LEH,V,31,38,NA,2
2017,11,18,HARV,YALE,V,3,24,NA,2
2017,11,18,NDSU,ILST,V,20,7,NA,2
2017,11,18,DEL,NOVA,V,7,28,NA,2
2017,11,18,BRWN,CLMB,V,6,24,NA,2
2017,11,18,SFU,EKY,V,10,14,NA,2
2017,11,18,COLG,GTWN,V,35,10,NA,2
2017,11,18,UNH,ALBY,V,0,15,NA,2
2017,11,18,WEBB,PRES,V,21,31,NA,2
2017,11,18,HOW,HAMP,V,17,20,NA,2
2017,11,18,NSU,MORG,V,45,32,NA,2
2017,11,18,NCCU,NCAT,V,10,24,NA,2
2017,11,18,SCST,SAV,V,10,34,NA,2
2017,11,18,DAV,MORE,V,14,21,NA,2
2017,11,18,COR,PENN,V,22,29,NA,2
2017,11,18,PRIN,DART,V,44,54,NA,2
2017,11,18,CP,UNCO,V,0,42,NA,2
2017,11,18,MONM,KENN,V,21,52,NA,2
2017,11,18,MONT,MTST,V,23,31,NA,2
2017,11,18,URI,TOWS,V,10,29,NA,2
2017,11,18,ETSU,CHAT,V,3,10,NA,2
2017,11,18,MURR,SEMO,V,10,21,NA,2
2017,11,18,KYS,AAMU,V,13,21,NA,2
2017,11,18,ALST,MVSU,V,16,10,NA,2
2017,11,18,DAY,VALP,V,7,8,NA,2
2017,11,18,JAC,DRKE,V,7,52,NA,2
2017,11,18,FAMU,BCU,V,24,29,NA,2
2017,11,18,HBU,SHSU,V,33,53,NA,2
2017,11,18,SIU,WIU,V,14,28,NA,2
2017,11,18,UTM,TNTC,V,24,0,NA,2
2017,11,18,SDSU,SDAK,V,31,28,NA,2
2017,11,18,W&M,RICH,V,20,27,NA,2
2017,11,18,WCU,UNC,V,10,65,NA,2
2017,11,18,ALCN,JKST,V,3,7,NA,2
2017,11,18,TXSO,UAPB,V,24,10,NA,2
2017,11,18,FUR,SAM,V,20,26,NA,2
2017,11,18,WOF,SC,V,10,31,NA,2
2017,11,18,IDST,WEB,V,7,35,NA,2
2017,11,18,SFA,NWST,V,21,38,NA,2
2017,11,18,ACU,UCA,V,0,34,NA,2
2017,11,18,NAU,SUU,V,20,48,NA,2
2017,11,18,UCD,SAC,V,47,52,NA,2
2017,11,18,INST,UNI,V,3,41,NA,2
2017,11,18,MRST,USD,V,7,35,NA,2
2017,11,18,EIU,PEAY,V,13,28,NA,2
2017,11,18,PRST,EWU,V,33,59,NA,2
2017,11,19,MCNS,LAM,V,13,3,NA,2
