year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2017,11,4,YALE,BRWN,H,34,7,NA,2
2017,11,4,URI,JMU,H,3,38,NA,2
2017,11,4,BRY,SHU,H,48,45,NA,2
2017,11,4,CCSU,SFU,H,28,10,NA,2
2017,11,4,WAG,RMU,H,27,7,NA,2
2017,11,4,BUCK,LEH,H,21,42,NA,2
2017,11,4,JAC,VALP,H,20,17,NA,2
2017,11,4,DAV,CAMP,H,29,42,NA,2
2017,11,4,DAY,MRST,H,36,17,NA,2
2017,11,4,PENN,PRIN,H,38,35,NA,2
2017,11,4,HAMP,NCCU,H,6,14,NA,2
2017,11,4,NSU,NCAT,H,7,35,NA,2
2017,11,4,FOR,HC,H,20,42,NA,2
2017,11,4,NOVA,RICH,H,0,22,NA,2
2017,11,4,STON,ALBY,H,28,21,1,2
2017,11,4,CLMB,HARV,H,14,21,NA,2
2017,11,4,ILST,WIU,H,14,31,NA,2
2017,11,4,INST,YSU,H,24,66,NA,2
2017,11,4,MONM,PRES,H,42,21,NA,2
2017,11,4,WEBB,CHSO,H,9,10,NA,2
2017,11,4,WOF,CHAT,H,24,21,2,2
2017,11,4,DART,COR,H,10,0,NA,2
2017,11,4,MVSU,TXSO,H,21,38,NA,2
2017,11,4,JVST,MURR,H,59,23,NA,2
2017,11,4,SHSU,IW,H,57,20,NA,2
2017,11,4,CIT,WCU,H,19,31,NA,2
2017,11,4,GTWN,LAF,H,0,7,NA,2
2017,11,4,UNI,SDAK,H,34,29,NA,2
2017,11,4,EIU,EKY,H,23,20,1,2
2017,11,4,SEMO,UTM,H,14,16,NA,2
2017,11,4,MAINE,DEL,H,17,31,NA,2
2017,11,4,ELON,TOWS,H,33,30,2,2
2017,11,4,MTST,KENN,H,14,16,NA,2
2017,11,4,SIU,MOST,H,28,36,NA,2
2017,11,4,W&M,UNH,H,16,35,NA,2
2017,11,4,TNTC,PEAY,H,28,35,NA,2
2017,11,4,ETSU,VMI,H,24,6,NA,2
2017,11,4,MER,SAM,H,3,20,NA,2
2017,11,4,ALCN,AAMU,H,47,22,NA,2
2017,11,4,SDSU,NDSU,H,33,21,NA,2
2017,11,4,TNST,LYN,H,60,0,NA,2
2017,11,4,JKST,ALST,H,3,13,NA,2
2017,11,4,UAPB,GRAM,H,26,31,NA,2
2017,11,4,LIB,DUQ,H,27,24,NA,2
