year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2017,10,21,HARV,PRIN,H,17,52,NA,2
2017,10,21,URI,ELON,H,34,35,NA,2
2017,10,21,CCSU,BRY,H,31,14,NA,2
2017,10,21,DUQ,SFU,H,24,7,NA,2
2017,10,21,RMU,SHU,H,14,21,NA,2
2017,10,21,JAC,USD,H,10,63,NA,2
2017,10,21,HC,COLG,H,7,45,NA,2
2017,10,21,DART,CLMB,H,17,22,NA,2
2017,10,21,MONM,LIB,H,56,39,NA,2
2017,10,21,PENN,YALE,H,19,24,NA,2
2017,10,21,NCAT,BCU,H,24,20,NA,2
2017,10,21,HOW,MORG,H,39,14,NA,2
2017,10,21,BUT,CAMP,H,37,23,NA,2
2017,10,21,DAV,DAY,H,22,48,NA,2
2017,10,21,MRST,DRKE,H,14,19,NA,2
2017,10,21,MORE,STET,H,29,26,NA,2
2017,10,21,UND,SAC,H,27,34,NA,2
2017,10,21,FUR,MER,H,28,21,NA,2
2017,10,21,WOF,SAM,H,21,24,NA,2
2017,10,21,VMI,WCU,H,7,26,NA,2
2017,10,21,GTWN,FOR,H,9,17,NA,2
2017,10,21,CHAT,CIT,H,14,20,NA,2
2017,10,21,UNH,TOWS,H,40,17,NA,2
2017,10,21,UNI,YSU,H,19,14,NA,2
2017,10,21,NCCU,NSU,H,21,28,NA,2
2017,10,21,DSU,SCST,H,17,14,NA,2
2017,10,21,HAMP,FAMU,H,31,27,NA,2
2017,10,21,UNCO,MTST,H,24,27,NA,2
2017,10,21,ILST,SDAK,H,37,21,NA,2
2017,10,21,INST,SIU,H,24,45,NA,2
2017,10,21,MOST,SDSU,H,30,62,NA,2
2017,10,21,EIU,JVST,H,14,30,NA,2
2017,10,21,EKY,UTM,H,31,21,NA,2
2017,10,21,GRAM,ALCN,H,41,14,NA,2
2017,10,21,COR,BRWN,H,34,7,NA,2
2017,10,21,MVSU,LYN,H,53,5,NA,2
2017,10,21,ACU,SELA,H,21,56,NA,2
2017,10,21,LAF,BUCK,H,7,13,1,2
2017,10,21,NDSU,WIU,H,24,12,NA,2
2017,10,21,DEL,RICH,H,42,35,2,2
2017,10,21,W&M,JMU,H,14,46,NA,2
2017,10,21,ALBY,MAINE,H,10,12,NA,2
2017,10,21,SHSU,LAM,H,63,27,NA,2
2017,10,21,SFA,HBU,H,27,10,NA,2
2017,10,21,IDST,PRST,H,59,30,NA,2
2017,10,21,PEAY,SEMO,H,38,31,NA,2
2017,10,21,CHSO,SAV,H,52,27,NA,2
2017,10,22,KENN,WEBB,H,17,3,NA,2
2017,10,22,NAU,UCD,H,45,31,NA,2
2017,10,22,NWST,UCA,H,17,45,NA,2
2017,10,22,MCNS,IW,H,55,7,NA,2
2017,10,22,JKST,SOU,H,17,35,NA,2
2017,10,22,SUU,EWU,H,46,28,NA,2
2017,10,22,CP,WEB,H,3,17,NA,2
2017,10,21,PRIN,HARV,V,52,17,NA,2
2017,10,21,ELON,URI,V,35,34,NA,2
2017,10,21,BRY,CCSU,V,14,31,NA,2
2017,10,21,SFU,DUQ,V,7,24,NA,2
2017,10,21,SHU,RMU,V,21,14,NA,2
2017,10,21,USD,JAC,V,63,10,NA,2
2017,10,21,COLG,HC,V,45,7,NA,2
2017,10,21,CLMB,DART,V,22,17,NA,2
2017,10,21,LIB,MONM,V,39,56,NA,2
2017,10,21,YALE,PENN,V,24,19,NA,2
2017,10,21,BCU,NCAT,V,20,24,NA,2
2017,10,21,MORG,HOW,V,14,39,NA,2
2017,10,21,CAMP,BUT,V,23,37,NA,2
2017,10,21,DAY,DAV,V,48,22,NA,2
2017,10,21,DRKE,MRST,V,19,14,NA,2
2017,10,21,STET,MORE,V,26,29,NA,2
2017,10,21,SAC,UND,V,34,27,NA,2
2017,10,21,MER,FUR,V,21,28,NA,2
2017,10,21,SAM,WOF,V,24,21,NA,2
2017,10,21,WCU,VMI,V,26,7,NA,2
2017,10,21,FOR,GTWN,V,17,9,NA,2
2017,10,21,CIT,CHAT,V,20,14,NA,2
2017,10,21,TOWS,UNH,V,17,40,NA,2
2017,10,21,YSU,UNI,V,14,19,NA,2
2017,10,21,NSU,NCCU,V,28,21,NA,2
2017,10,21,SCST,DSU,V,14,17,NA,2
2017,10,21,FAMU,HAMP,V,27,31,NA,2
2017,10,21,MTST,UNCO,V,27,24,NA,2
2017,10,21,SDAK,ILST,V,21,37,NA,2
2017,10,21,SIU,INST,V,45,24,NA,2
2017,10,21,SDSU,MOST,V,62,30,NA,2
2017,10,21,JVST,EIU,V,30,14,NA,2
2017,10,21,UTM,EKY,V,21,31,NA,2
2017,10,21,ALCN,GRAM,V,14,41,NA,2
2017,10,21,BRWN,COR,V,7,34,NA,2
2017,10,21,LYN,MVSU,V,5,53,NA,2
2017,10,21,SELA,ACU,V,56,21,NA,2
2017,10,21,BUCK,LAF,V,13,7,1,2
2017,10,21,WIU,NDSU,V,12,24,NA,2
2017,10,21,RICH,DEL,V,35,42,2,2
2017,10,21,JMU,W&M,V,46,14,NA,2
2017,10,21,MAINE,ALBY,V,12,10,NA,2
2017,10,21,LAM,SHSU,V,27,63,NA,2
2017,10,21,HBU,SFA,V,10,27,NA,2
2017,10,21,PRST,IDST,V,30,59,NA,2
2017,10,21,SEMO,PEAY,V,31,38,NA,2
2017,10,21,SAV,CHSO,V,27,52,NA,2
2017,10,22,WEBB,KENN,V,3,17,NA,2
2017,10,22,UCD,NAU,V,31,45,NA,2
2017,10,22,UCA,NWST,V,45,17,NA,2
2017,10,22,IW,MCNS,V,7,55,NA,2
2017,10,22,SOU,JKST,V,35,17,NA,2
2017,10,22,EWU,SUU,V,28,46,NA,2
2017,10,22,WEB,CP,V,17,3,NA,2
