year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2017,10,28,UCF,PEAY,H,73,33,NA,2
2017,10,28,WEBB,LIB,H,17,33,NA,2
2017,10,28,MAINE,W&M,H,23,6,NA,2
2017,10,28,HARV,DART,H,25,22,NA,2
2017,10,28,WAG,BRY,H,16,31,NA,2
2017,10,28,SHU,DUQ,H,21,37,NA,2
2017,10,28,SFU,RMU,H,36,7,NA,2
2017,10,28,BRWN,PENN,H,7,17,NA,2
2017,10,28,STET,USD,H,7,48,NA,2
2017,10,28,MORG,FAMU,H,31,34,NA,2
2017,10,28,DAY,BUT,H,27,22,NA,2
2017,10,28,YALE,CLMB,H,23,6,NA,2
2017,10,28,COLG,BUCK,H,40,3,NA,2
2017,10,28,FOR,LEH,H,45,35,NA,2
2017,10,28,ETSU,WOF,H,24,31,NA,2
2017,10,28,ALBY,URI,H,14,31,NA,2
2017,10,28,HC,GTWN,H,24,10,NA,2
2017,10,28,SCST,HOW,H,20,28,NA,2
2017,10,28,CAMP,JAC,H,48,54,3,2
2017,10,28,DRKE,DAV,H,17,12,NA,2
2017,10,28,VALP,MORE,H,63,32,NA,2
2017,10,28,NSU,SAV,H,9,27,NA,2
2017,10,28,NCCU,DSU,H,42,14,NA,2
2017,10,28,CIT,VMI,H,21,3,NA,2
2017,10,28,WIU,SDSU,H,24,52,NA,2
2017,10,28,YSU,ILST,H,0,35,NA,2
2017,10,28,PRES,KENN,H,0,28,NA,2
2017,10,28,UNCO,SUU,H,14,27,NA,2
2017,10,28,TNTC,TNST,H,30,26,NA,2
2017,10,28,SAM,CHAT,H,21,23,NA,2
2017,10,28,UTM,EIU,H,27,10,NA,2
2017,10,28,MOST,INST,H,59,20,NA,2
2017,10,28,RICH,STON,H,24,27,NA,2
2017,10,28,IW,NICH,H,31,38,NA,2
2017,10,28,MVSU,JKST,H,5,24,NA,2
2017,10,28,GRAM,TXSO,H,50,24,NA,2
2017,10,28,PVAM,BKN,H,34,17,NA,2
2017,10,28,ALST,AAMU,H,21,16,NA,2
2017,10,28,NOVA,ELON,H,14,19,NA,2
2017,10,28,JMU,UNH,H,21,0,NA,2
2017,10,28,NDSU,UNI,H,30,14,NA,2
2017,10,28,MTST,IDST,H,28,14,NA,2
2017,10,28,WCU,FUR,H,6,28,NA,2
2017,10,28,MURR,EKY,H,13,26,NA,2
2017,10,28,JVST,SEMO,H,23,7,NA,2
2017,10,28,WEB,MONT,H,41,27,NA,2
2017,10,28,TOWS,DEL,H,18,17,NA,2
2017,10,28,SDAK,SIU,H,42,0,NA,2
2017,10,28,BCU,HAMP,H,24,21,NA,2
2017,10,28,UAPB,SOU,H,40,47,NA,2
2017,10,28,CHSO,MONM,H,20,23,NA,2
2017,10,29,PRST,UND,H,21,48,NA,2
2017,10,29,NAU,SAC,H,37,17,NA,2
2017,10,29,UCD,CP,H,31,28,NA,2
2017,10,29,LAM,SFA,H,7,34,NA,2
2017,10,29,PRIN,COR,H,28,29,NA,2
2017,10,29,UCA,MCNS,H,47,17,NA,2
2017,10,29,HBU,NWST,H,7,10,NA,2
2017,10,29,SELA,SHSU,H,23,33,NA,2
2017,10,28,PEAY,UCF,V,33,73,NA,2
2017,10,28,LIB,WEBB,V,33,17,NA,2
2017,10,28,W&M,MAINE,V,6,23,NA,2
2017,10,28,DART,HARV,V,22,25,NA,2
2017,10,28,BRY,WAG,V,31,16,NA,2
2017,10,28,DUQ,SHU,V,37,21,NA,2
2017,10,28,RMU,SFU,V,7,36,NA,2
2017,10,28,PENN,BRWN,V,17,7,NA,2
2017,10,28,USD,STET,V,48,7,NA,2
2017,10,28,FAMU,MORG,V,34,31,NA,2
2017,10,28,BUT,DAY,V,22,27,NA,2
2017,10,28,CLMB,YALE,V,6,23,NA,2
2017,10,28,BUCK,COLG,V,3,40,NA,2
2017,10,28,LEH,FOR,V,35,45,NA,2
2017,10,28,WOF,ETSU,V,31,24,NA,2
2017,10,28,URI,ALBY,V,31,14,NA,2
2017,10,28,GTWN,HC,V,10,24,NA,2
2017,10,28,HOW,SCST,V,28,20,NA,2
2017,10,28,JAC,CAMP,V,54,48,3,2
2017,10,28,DAV,DRKE,V,12,17,NA,2
2017,10,28,MORE,VALP,V,32,63,NA,2
2017,10,28,SAV,NSU,V,27,9,NA,2
2017,10,28,DSU,NCCU,V,14,42,NA,2
2017,10,28,VMI,CIT,V,3,21,NA,2
2017,10,28,SDSU,WIU,V,52,24,NA,2
2017,10,28,ILST,YSU,V,35,0,NA,2
2017,10,28,KENN,PRES,V,28,0,NA,2
2017,10,28,SUU,UNCO,V,27,14,NA,2
2017,10,28,TNST,TNTC,V,26,30,NA,2
2017,10,28,CHAT,SAM,V,23,21,NA,2
