Iowa,Northwestern
Iowa,Minnesota
Iowa,Ohio St.
Iowa,Wisconsin
Iowa,Purdue
Iowa,Nebraska
Iowa St.,UNI
Iowa St.,Iowa
Iowa St.,0
Iowa St.,Texas
Iowa St.,Oklahoma
Iowa St.,Kansas
Iowa St.,Texas Tech
Iowa St.,TCU
Iowa St.,West Virginia
Iowa St.,Oklahoma St.
Iowa St.,Baylor
Iowa St.,Kansas St.
Incarnate Word,Fresno St.
Jackson St.,TCU
James Madison,East Carolina
Jacksonville St.,Georgia Tech
Kent St.,Clemson
Kent St.,Howard
Kent St.,Marshall
Kent St.,Louisville
Kent St.,Buffalo
Kent St.,Northern Ill.
Kent St.,Miami (OH)
Kent St.,Ohio
Kent St.,Bowling Green
Kent St.,Western Mich.
Kent St.,Central Mich.
Kent St.,0
Kansas St.,Central Ark.
Kansas St.,Charlotte
Kansas St.,Vanderbilt
Kansas St.,Baylor
Kansas St.,Texas
Kansas St.,TCU
Kansas St.,Oklahoma
Kansas St.,Kansas
Kansas St.,Texas Tech
Kansas St.,West Virginia
Kansas St.,Oklahoma St.
Kansas St.,Iowa St.
Kansas,Southeast Mo. St.
Kansas,Central Mich.
Kansas,Ohio
Kansas,West Virginia
Kansas,Texas Tech
Kansas,Iowa St.
Kansas,TCU
Kansas,Kansas St.
Kansas,Baylor
Kansas,Texas
Kansas,Oklahoma
Kansas,Oklahoma St.
Lamar University,North Texas
Liberty,Baylor
Louisville,Purdue
Louisville,North Carolina
Louisville,Clemson
Louisville,Kent St.
Louisville,Murray St.
Louisville,North Carolina St.
Louisville,Boston College
Louisville,Florida St.
Louisville,Wake Forest
Louisville,Virginia
Louisville,Syracuse
Louisville,Kentucky
LSU,BYU
LSU,Chattanooga
LSU,Mississippi St.
LSU,Syracuse
LSU,Troy
LSU,Florida
LSU,Auburn
LSU,Ole Miss
LSU,Alabama
LSU,Arkansas
LSU,Tennessee
LSU,Texas A&M
Louisiana Tech,Northwestern St.
Louisiana Tech,Mississippi St.
Louisiana Tech,Western Ky.
Louisiana Tech,0
Louisiana Tech,South Ala.
Louisiana Tech,0
Louisiana Tech,Southern Miss.
Louisiana Tech,Rice
Louisiana Tech,North Texas
Louisiana Tech,Fla. Atlantic
Louisiana Tech,UTEP
Louisiana Tech,UTSA
Maine,0
Maryland,Texas
Maryland,Towson
Maryland,UCF
Maryland,Minnesota
Maryland,Ohio St.
Maryland,Northwestern
Maryland,Wisconsin
Maryland,Indiana
Maryland,Rutgers
Maryland,Michigan
Maryland,Michigan St.
Maryland,Penn St.
Memphis,La.-Monroe
Memphis,UCLA
Memphis,Southern Ill.
Memphis,UCF
Memphis,0
Memphis,Navy
Memphis,Houston
Memphis,Tulane
Memphis,Tulsa
Memphis,SMU
Memphis,East Carolina
Memphis,UCF
Mercer,Auburn
Mercer,Alabama
Miami (FL),Bethune-Cookman
Miami (FL),Toledo
Miami (FL),Duke
Miami (FL),Florida St.
Miami (FL),Georgia Tech
Miami (FL),Syracuse
Miami (FL),North Carolina
Miami (FL),Virginia Tech
Miami (FL),Notre Dame
Miami (FL),Virginia
Miami (FL),Pittsburgh
Miami (FL),Clemson
Michigan,Florida
Michigan,Cincinnati
Michigan,Air Force
Michigan,Purdue
Michigan,Michigan St.
Michigan,Indiana
Michigan,Penn St.
Michigan,Rutgers
Michigan,Minnesota
Michigan,Maryland
Michigan,Wisconsin
Michigan,Ohio St.
Minnesota,Buffalo
Minnesota,Oregon St.
Minnesota,Middle Tenn.
Minnesota,Maryland
Minnesota,Purdue
Minnesota,Michigan St.
Minnesota,Illinois
Minnesota,Iowa
Minnesota,Michigan
Minnesota,Nebraska
Minnesota,Northwestern
Minnesota,Wisconsin
Ole Miss,South Ala.
Ole Miss,UT Martin
Ole Miss,California
Ole Miss,Alabama
Ole Miss,Auburn
Ole Miss,Vanderbilt
Ole Miss,LSU
Ole Miss,Arkansas
Ole Miss,Kentucky
Ole Miss,Louisiana
Ole Miss,Texas A&M
Ole Miss,Mississippi St.
Missouri,Missouri St.
Missouri,0
Missouri,Purdue
Missouri,Auburn
Missouri,Kentucky
Missouri,Georgia
Missouri,0
Missouri,0
Missouri,Florida
Missouri,Tennessee
Missouri,Vanderbilt
Missouri,Arkansas
Miami (OH),Marshall
Miami (OH),Austin Peay
Miami (OH),Cincinnati
Miami (OH),Central Mich.
Miami (OH),Notre Dame
Miami (OH),Bowling Green
Miami (OH),Kent St.
Miami (OH),Buffalo
Miami (OH),Ohio
Miami (OH),0
Miami (OH),Eastern Mich.
Miami (OH),Ball St.
Montana,Washington
Morgan St.,Rutgers
Missouri St.,Missouri
Marshall,Miami (OH)
Marshall,North Carolina St.
Marshall,Kent St.
Marshall,Cincinnati
Marshall,Charlotte
Marshall,Old Dominion
Marshall,Middle Tenn.
Marshall,FIU
Marshall,Fla. Atlantic
Marshall,Western Ky.
Marshall,UTSA
Marshall,Southern Miss.
Mississippi St.,Charleston So.
Mississippi St.,Louisiana Tech
Mississippi St.,LSU
Mississippi St.,Georgia
Mississippi St.,Auburn
Mississippi St.,BYU
Mississippi St.,Kentucky
Mississippi St.,Texas A&M
Mississippi St.,0
Mississippi St.,Alabama
Mississippi St.,Arkansas
Mississippi St.,Ole Miss
Michigan St.,Bowling Green
Michigan St.,Western Mich.
Michigan St.,Notre Dame
Michigan St.,Iowa
Michigan St.,Michigan
Michigan St.,Minnesota
Michigan St.,Indiana
Michigan St.,Northwestern
Michigan St.,Penn St.
Michigan St.,Ohio St.
Michigan St.,Maryland
Michigan St.,Rutgers
Montana St.,Washington St.
Middle Tenn.,Vanderbilt
Middle Tenn.,Syracuse
Middle Tenn.,Minnesota
Middle Tenn.,Bowling Green
Middle Tenn.,Fla. Atlantic
Middle Tenn.,FIU
Middle Tenn.,0
Middle Tenn.,Marshall
Middle Tenn.,UTEP
Middle Tenn.,Charlotte
Middle Tenn.,Western Ky.
Middle Tenn.,Old Dominion
Murray St.,Louisville
Northern Ariz.,Arizona
Navy,Fla. Atlantic
Navy,Tulane
Navy,Cincinnati
Navy,Tulsa
Navy,Air Force
Navy,Memphis
Navy,UCF
Navy,Temple
Navy,SMU
Navy,Notre Dame
Navy,Houston
Navy,Army West Point
N.C. A&T,Charlotte
N.C. Central,Duke
North Carolina St.,0
North Carolina St.,Marshall
North Carolina St.,Furman
North Carolina St.,Florida St.
North Carolina St.,Syracuse
North Carolina St.,Louisville
North Carolina St.,Pittsburgh
North Carolina St.,Notre Dame
North Carolina St.,Clemson
North Carolina St.,Boston College
North Carolina St.,Wake Forest
North Carolina St.,North Carolina
Notre Dame,Temple
Notre Dame,Georgia
Notre Dame,Boston College
Notre Dame,Michigan St.
Notre Dame,Miami (OH)
Notre Dame,North Carolina
Notre Dame,South Carolina
Notre Dame,North Carolina St.
Notre Dame,Wake Forest
Notre Dame,Miami (FL)
Notre Dame,Navy
Notre Dame,Stanford
Nebraska,0
Nebraska,Oregon
Nebraska,Northern Ill.
Nebraska,Rutgers
Nebraska,Illinois
Nebraska,Wisconsin
Nebraska,Ohio St.
Nebraska,Purdue
Nebraska,Northwestern
Nebraska,Minnesota
Nebraska,Penn St.
Nebraska,Iowa
Nevada,Northwestern
Nevada,Toledo
Nevada,Idaho St.
Nevada,Washington St.
Nevada,Fresno St.
Nevada,Hawaii
Nevada,Colorado St.
Nevada,Air Force
Nevada,Boise St.
Nevada,San Jose St.
Nevada,South Dakota St.
Nevada,UNLV
Nicholls St.,Texas A&M
Northern Ill.,Boston College
Northern Ill.,Eastern Ill.
Northern Ill.,Nebraska
Northern Ill.,South Dakota St.
Northern Ill.,Kent St.
Northern Ill.,Buffalo
Northern Ill.,Bowling Green
Northern Ill.,Eastern Mich.
Northern Ill.,Toledo
Northern Ill.,Ball St.
Northern Ill.,Western Mich.
Northern Ill.,Central Mich.
New Mexico St.,Arizona St.
New Mexico St.,New Mexico
New Mexico St.,Troy
New Mexico St.,UTEP
New Mexico St.,Arkansas
New Mexico St.,Appalachian St.
New Mexico St.,Ga. Southern
New Mexico St.,0
New Mexico St.,Texas St.
New Mexico St.,Louisiana
New Mexico St.,0
New Mexico St.,South Ala.
Villanova,Temple
Northwestern,Nevada
Northwestern,Duke
Northwestern,Bowling Green
Northwestern,Wisconsin
Northwestern,Penn St.
Northwestern,Maryland
Northwestern,Iowa
Northwestern,Michigan St.
Northwestern,Nebraska
Northwestern,Purdue
Northwestern,Minnesota
Northwestern,Illinois
Northwestern St.,Louisiana Tech
Old Dominion,Albany (NY)
Old Dominion,0
Old Dominion,North Carolina
Old Dominion,Virginia Tech
Old Dominion,Fla. Atlantic
Old Dominion,Marshall
Old Dominion,Western Ky.
Old Dominion,North Texas
Old Dominion,Charlotte
Old Dominion,FIU
Old Dominion,Rice
Old Dominion,Middle Tenn.
Ohio,Hampton
Ohio,Purdue
Ohio,Kansas
Ohio,Eastern Mich.
Ohio,0
Ohio,Central Mich.
Ohio,Bowling Green
Ohio,Kent St.
Ohio,Miami (OH)
Ohio,Toledo
Ohio,0
Ohio,Buffalo
Oklahoma,UTEP
Oklahoma,Ohio St.
Oklahoma,Tulane
Oklahoma,Baylor
Oklahoma,Iowa St.
Oklahoma,Texas
Oklahoma,Kansas St.
Oklahoma,Texas Tech
Oklahoma,Oklahoma St.
Oklahoma,TCU
Oklahoma,Kansas
Oklahoma,West Virginia
Oklahoma,TCU
Oklahoma St.,Tulsa
Oklahoma St.,South Ala.
Oklahoma St.,Pittsburgh
Oklahoma St.,TCU
Oklahoma St.,Texas Tech
Oklahoma St.,Baylor
Oklahoma St.,Texas
Oklahoma St.,West Virginia
Oklahoma St.,Oklahoma
Oklahoma St.,Iowa St.
Oklahoma St.,Kansas St.
Oklahoma St.,Kansas
Oregon,Southern Utah
Oregon,Nebraska
Oregon,Wyoming
Oregon,Arizona St.
Oregon,California
Oregon,Washington St.
Oregon,Stanford
Oregon,UCLA
Oregon,Utah
Oregon,Washington
Oregon,Arizona
Oregon,Oregon St.
Oregon St.,Portland St.
Oregon St.,Colorado St.
Oregon St.,Minnesota
Oregon St.,Washington St.
Oregon St.,Washington
Oregon St.,South Carolina
Oregon St.,Colorado
Oregon St.,Stanford
Oregon St.,California
Oregon St.,Arizona
Oregon St.,Arizona St.
Oregon St.,Oregon
Ohio St.,Indiana
Ohio St.,Oklahoma
Ohio St.,Army West Point
Ohio St.,UNLV
Ohio St.,Rutgers
Ohio St.,Maryland
Ohio St.,Nebraska
Ohio St.,Penn St.
Ohio St.,Iowa
Ohio St.,Michigan St.
Ohio St.,Illinois
Ohio St.,Michigan
Ohio St.,Wisconsin
Austin Peay,Cincinnati
Austin Peay,Miami (OH)
Austin Peay,UCF
Pittsburgh,Youngstown St.
Pittsburgh,Penn St.
Pittsburgh,Oklahoma St.
Pittsburgh,Georgia Tech
Pittsburgh,Rice
Pittsburgh,Syracuse
Pittsburgh,North Carolina St.
Pittsburgh,Duke
Pittsburgh,Virginia
Pittsburgh,North Carolina
Pittsburgh,Virginia Tech
Pittsburgh,Miami (FL)
Presbyterian,Wake Forest
Portland St.,BYU
Portland St.,Oregon St.
Penn St.,0
Penn St.,Pittsburgh
Penn St.,Georgia St.
Penn St.,Iowa
Penn St.,Indiana
Penn St.,Northwestern
Penn St.,Michigan
Penn St.,Ohio St.
Penn St.,Michigan St.
Penn St.,Rutgers
Penn St.,Nebraska
Penn St.,Maryland
Purdue,Louisville
Purdue,Ohio
Purdue,Missouri
Purdue,Michigan
Purdue,Minnesota
Purdue,Wisconsin
Purdue,Rutgers
Purdue,Nebraska
Purdue,Illinois
Purdue,Northwestern
Purdue,Iowa
Purdue,Indiana
Rice,Stanford
Rice,UTEP
Rice,Houston
Rice,FIU
Rice,Pittsburgh
Rice,Army West Point
Rice,UTSA
Rice,Louisiana Tech
Rice,0
Rice,Southern Miss.
Rice,Old Dominion
Rice,North Texas
Rutgers,Washington
Rutgers,Eastern Mich.
Rutgers,Morgan St.
Rutgers,Nebraska
Rutgers,Ohio St.
Rutgers,Illinois
Rutgers,Purdue
Rutgers,Michigan
Rutgers,Maryland
Rutgers,Penn St.
Rutgers,Indiana
Rutgers,Michigan St.
Sacramento St.,0
Samford,Georgia
Savannah St.,Appalachian St.
0,North Carolina St.
0,Missouri
0,Kentucky
0,Louisiana Tech
0,Texas A&M
0,Arkansas
0,Tennessee
0,Vanderbilt
0,Georgia
0,Florida
0,Wofford
0,Clemson
South Dakota,Bowling Green
South Dakota St.,UC Davis
South Dakota St.,Arizona St.
South Dakota St.,Stanford
South Dakota St.,Air Force
South Dakota St.,Northern Ill.
South Dakota St.,UNLV
South Dakota St.,Boise St.
South Dakota St.,Fresno St.
South Dakota St.,Hawaii
South Dakota St.,San Jose St.
South Dakota St.,Nevada
South Dakota St.,New Mexico
Southeastern La.,Louisiana
Southeast Mo. St.,Kansas
SFA,SMU
Southern Ill.,Memphis
San Jose St.,South Fla.
San Jose St.,Cal Poly
San Jose St.,Texas
San Jose St.,Utah
San Jose St.,Utah St.
San Jose St.,UNLV
San Jose St.,Fresno St.
San Jose St.,Hawaii
San Jose St.,BYU
San Jose St.,South Dakota St.
San Jose St.,Nevada
San Jose St.,Colorado St.
San Jose St.,Wyoming
SMU,SFA
SMU,North Texas
SMU,TCU
SMU,0
SMU,0
SMU,Houston
SMU,Cincinnati
SMU,Tulsa
SMU,UCF
SMU,Navy
SMU,Memphis
SMU,Tulane
Southern U.,Southern Miss.
Southern U.,UTSA
Stanford,Rice
Stanford,South Carolina
Stanford,South Dakota St.
Stanford,UCLA
Stanford,Arizona St.
Stanford,Utah
Stanford,Oregon
Stanford,Oregon St.
Stanford,Washington St.
Stanford,Washington
Stanford,California
Stanford,Notre Dame
Stanford,South Carolina
Stony Brook,South Fla.
Southern Utah,Oregon
Syracuse,Central Conn. St.
Syracuse,Middle Tenn.
Syracuse,Central Mich.
Syracuse,LSU
Syracuse,North Carolina St.
Syracuse,Pittsburgh
Syracuse,Clemson
Syracuse,Miami (FL)
Syracuse,Florida St.
Syracuse,Wake Forest
Syracuse,Louisville
Syracuse,Boston College
Texas A&M,UCLA
Texas A&M,Nicholls St.
Texas A&M,Louisiana
Texas A&M,Arkansas
Texas A&M,0
Texas A&M,Alabama
Texas A&M,Florida
Texas A&M,Mississippi St.
Texas A&M,Auburn
Texas A&M,New Mexico
Texas A&M,Ole Miss
Texas A&M,LSU
TCU,Jackson St.
TCU,Arkansas
TCU,SMU
TCU,Oklahoma St.
TCU,West Virginia
TCU,Kansas St.
TCU,Kansas
TCU,Iowa St.
TCU,Texas
TCU,Oklahoma
TCU,Texas Tech
TCU,Baylor
TCU,Oklahoma
Temple,Notre Dame
Temple,Villanova
Temple,0
Temple,South Fla.
Temple,Houston
Temple,East Carolina
Temple,0
Temple,Army West Point
Temple,Navy
Temple,Cincinnati
Temple,UCF
Temple,Tulsa
Tennessee,Georgia Tech
Tennessee,Indiana St.
Tennessee,Florida
Tennessee,0
Tennessee,Georgia
Tennessee,0
Tennessee,Alabama
Tennessee,Kentucky
Tennessee,Southern Miss.
