year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2017,9,29,ISU,TEX,H,7,17,NA,2
2017,9,30,WSU,USC,H,30,27,NA,2
2017,9,30,DUKE,MIAMI,H,6,31,NA,2
2017,9,30,ILL,NEB,H,6,28,NA,2
2017,9,30,USU,BYU,H,40,24,NA,2
2017,9,30,PSU,IND,H,45,14,NA,2
2017,9,30,TENN,UGA,H,0,41,NA,2
2017,9,30,WIS,NW,H,33,24,NA,2
2017,9,30,AUB,MSST,H,49,10,NA,2
2017,9,30,LOU,MURR,H,55,10,NA,2
2017,9,30,ECU,USF,H,31,61,NA,2
2017,9,30,FLA,VAN,H,38,24,NA,2
2017,9,30,ND,M-OH,H,52,17,NA,2
2017,9,30,TEM,HOU,H,13,20,NA,2
2017,9,30,ARK,NMSU,H,42,24,NA,2
2017,9,30,MINN,MD,H,24,31,NA,2
2017,9,30,PITT,RICE,H,42,10,NA,2
2017,9,30,GT,UNC,H,33,7,NA,2
2017,9,30,NCST,SYR,H,33,25,NA,2
2017,9,30,BC,CMU,H,28,8,NA,2
2017,9,30,WAKE,FSU,H,19,26,NA,2
2017,9,30,UMASS,OHIO,H,50,58,NA,2
2017,9,30,KSU,BAY,H,33,20,NA,2
2017,9,30,ARMY,UTEP,H,35,21,NA,2
2017,9,30,TLSA,NAVY,H,21,31,NA,2
2017,9,30,KENT,BUFF,H,13,27,NA,2
2017,9,30,WYO,TXST,H,45,10,NA,2
2017,9,30,SMU,CONN,H,49,28,NA,2
2017,9,30,STAN,ASU,H,34,24,NA,2
2017,9,30,UK,EMU,H,24,20,NA,2
2017,9,30,MSU,IOWA,H,17,10,NA,2
2017,9,30,BGSU,AKR,H,23,34,NA,2
2017,10,1,ALA,MISS,H,66,3,NA,2
2017,10,1,VT,CLEM,H,17,31,NA,2
2017,10,1,ORST,WASH,H,7,42,NA,2
2017,10,1,RUTG,OSU,H,0,56,NA,2
2017,10,1,TTU,OKST,H,34,41,NA,2
2017,10,1,SDSU,NIU,H,34,28,NA,2
2017,10,1,LSU,TROY,H,21,24,NA,2
2017,10,1,FIU,CHAR,H,30,29,NA,2
2017,10,1,FAU,MTSU,H,38,20,NA,2
2017,10,1,LT,USA,H,34,16,NA,2
2017,10,1,CIN,MRSH,H,21,38,NA,2
2017,10,1,USM,UNT,H,28,43,NA,2
2017,10,1,WMU,BALL,H,55,3,NA,2
2017,10,1,ULM,CCU,H,51,43,NA,2
2017,10,1,UNM,AFA,H,56,38,NA,2
2017,10,1,UCF,MEM,H,40,13,NA,2
2017,10,1,TA&M,SC,H,24,17,NA,2
2017,10,1,FRES,NEV,H,41,21,NA,2
2017,10,1,UNLV,SJSU,H,41,13,NA,2
2017,10,1,UCLA,COLO,H,27,23,NA,2
2017,10,1,ORE,CAL,H,45,24,NA,2
2017,10,1,HAW,CSU,H,21,51,NA,2
2017,9,29,TEX,ISU,V,17,7,NA,2
2017,9,30,USC,WSU,V,27,30,NA,2
2017,9,30,MIAMI,DUKE,V,31,6,NA,2
2017,9,30,NEB,ILL,V,28,6,NA,2
2017,9,30,BYU,USU,V,24,40,NA,2
2017,9,30,IND,PSU,V,14,45,NA,2
2017,9,30,UGA,TENN,V,41,0,NA,2
2017,9,30,NW,WIS,V,24,33,NA,2
2017,9,30,MSST,AUB,V,10,49,NA,2
2017,9,30,MURR,LOU,V,10,55,NA,2
2017,9,30,USF,ECU,V,61,31,NA,2
2017,9,30,VAN,FLA,V,24,38,NA,2
2017,9,30,M-OH,ND,V,17,52,NA,2
2017,9,30,HOU,TEM,V,20,13,NA,2
2017,9,30,NMSU,ARK,V,24,42,NA,2
2017,9,30,MD,MINN,V,31,24,NA,2
2017,9,30,RICE,PITT,V,10,42,NA,2
2017,9,30,UNC,GT,V,7,33,NA,2
2017,9,30,SYR,NCST,V,25,33,NA,2
2017,9,30,CMU,BC,V,8,28,NA,2
2017,9,30,FSU,WAKE,V,26,19,NA,2
2017,9,30,OHIO,UMASS,V,58,50,NA,2
2017,9,30,BAY,KSU,V,20,33,NA,2
2017,9,30,UTEP,ARMY,V,21,35,NA,2
2017,9,30,NAVY,TLSA,V,31,21,NA,2
2017,9,30,BUFF,KENT,V,27,13,NA,2
2017,9,30,TXST,WYO,V,10,45,NA,2
2017,9,30,CONN,SMU,V,28,49,NA,2
2017,9,30,ASU,STAN,V,24,34,NA,2
2017,9,30,EMU,UK,V,20,24,NA,2
2017,9,30,IOWA,MSU,V,10,17,NA,2
2017,9,30,AKR,BGSU,V,34,23,NA,2
2017,10,1,MISS,ALA,V,3,66,NA,2
2017,10,1,CLEM,VT,V,31,17,NA,2
2017,10,1,WASH,ORST,V,42,7,NA,2
2017,10,1,OSU,RUTG,V,56,0,NA,2
2017,10,1,OKST,TTU,V,41,34,NA,2
2017,10,1,NIU,SDSU,V,28,34,NA,2
2017,10,1,TROY,LSU,V,24,21,NA,2
2017,10,1,CHAR,FIU,V,29,30,NA,2
2017,10,1,MTSU,FAU,V,20,38,NA,2
2017,10,1,USA,LT,V,16,34,NA,2
2017,10,1,MRSH,CIN,V,38,21,NA,2
2017,10,1,UNT,USM,V,43,28,NA,2
2017,10,1,BALL,WMU,V,3,55,NA,2
2017,10,1,CCU,ULM,V,43,51,NA,2
2017,10,1,AFA,UNM,V,38,56,NA,2
2017,10,1,MEM,UCF,V,13,40,NA,2
2017,10,1,SC,TA&M,V,17,24,NA,2
2017,10,1,NEV,FRES,V,21,41,NA,2
2017,10,1,SJSU,UNLV,V,13,41,NA,2
2017,10,1,COLO,UCLA,V,23,27,NA,2
2017,10,1,CAL,ORE,V,24,45,NA,2
2017,10,1,CSU,HAW,V,51,21,NA,2
