year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2017,11,15,KENT,CMU,H,23,42,NA,2
2017,11,15,AKR,OHIO,H,37,34,NA,2
2017,11,16,M-OH,EMU,H,24,27,NA,2
2017,11,16,NIU,WMU,H,35,31,NA,2
2017,11,16,BGSU,TOL,H,37,66,NA,2
2017,11,17,BALL,BUFF,H,24,40,NA,2
2017,11,17,USF,TLSA,H,27,20,NA,2
2017,11,18,WKU,MTSU,H,41,38,3,2
2017,11,18,UNM,UNLV,H,35,38,NA,2
2017,11,18,ALA,MER,H,56,0,NA,2
2017,11,18,CLEM,CIT,H,61,3,NA,2
2017,11,18,MIAMI,UVA,H,44,28,NA,2
2017,11,18,KU,OKLA,H,3,41,NA,2
2017,11,18,WIS,MICH,H,24,10,NA,2
2017,11,18,AUB,ULM,H,42,14,NA,2
2017,11,18,UGA,UK,H,42,13,NA,2
2017,11,18,ND,NAVY,H,24,17,NA,2
2017,11,18,OSU,ILL,H,52,14,NA,2
2017,11,18,PSU,NEB,H,56,44,NA,2
2017,11,18,TTU,TCU,H,3,27,NA,2
2017,11,18,OKST,KSU,H,40,45,NA,2
2017,11,18,TEM,UCF,H,19,45,NA,2
2017,11,18,ARK,MSST,H,21,28,NA,2
2017,11,18,MSU,MD,H,17,7,NA,2
2017,11,18,MEM,SMU,H,66,45,NA,2
2017,11,18,NW,MINN,H,39,0,NA,2
2017,11,18,ECU,CIN,H,48,20,NA,2
2017,11,18,WVU,TEX,H,14,28,NA,2
2017,11,18,IND,RUTG,H,41,0,NA,2
2017,11,18,FSU,DSU,H,77,6,NA,2
2017,11,18,VT,PITT,H,20,14,NA,2
2017,11,18,ODU,RICE,H,24,21,NA,2
2017,11,18,WYO,FRES,H,7,13,NA,2
2017,11,18,BAY,ISU,H,13,23,NA,2
2017,11,18,ORST,ASU,H,24,40,NA,2
2017,11,18,USM,CHAR,H,66,21,NA,2
2017,11,18,UTEP,LT,H,21,42,NA,2
2017,11,18,UNC,WCU,H,65,10,NA,2
2017,11,18,USU,HAW,H,38,0,NA,2
2017,11,18,BYU,UMASS,H,10,16,NA,2
2017,11,18,ARST,TXST,H,30,12,NA,2
2017,11,18,GASO,USA,H,52,0,NA,2
2017,11,18,CSU,SJSU,H,42,14,NA,2
2017,11,18,LOU,SYR,H,56,10,NA,2
2017,11,18,DUKE,GT,H,43,20,NA,2
2017,11,18,IOWA,PUR,H,15,24,NA,2
2017,11,18,SC,WOF,H,31,10,NA,2
2017,11,18,FLA,UAB,H,36,7,NA,2
2017,11,18,TULN,HOU,H,20,17,NA,2
2017,11,18,IDHO,CCU,H,7,13,NA,2
2017,11,18,ULL,NMSU,H,47,34,NA,2
2017,11,18,UNT,ARMY,H,52,49,NA,2
2017,11,19,USC,UCLA,H,28,23,NA,2
2017,11,19,WASH,UTAH,H,33,30,NA,2
2017,11,19,WAKE,NCST,H,30,24,NA,2
2017,11,19,TENN,LSU,H,10,30,NA,2
2017,11,19,STAN,CAL,H,17,14,NA,2
2017,11,19,BSU,AFA,H,44,19,NA,2
2017,11,19,ORE,ARIZ,H,48,28,NA,2
2017,11,19,MISS,TA&M,H,24,31,NA,2
2017,11,19,CONN,BC,H,16,39,NA,2
2017,11,19,UTSA,MRSH,H,9,7,NA,2
2017,11,19,FAU,FIU,H,52,24,NA,2
2017,11,19,VAN,MIZ,H,17,45,NA,2
2017,11,19,SDSU,NEV,H,42,23,NA,2
2017,11,15,CMU,KENT,V,42,23,NA,2
2017,11,15,OHIO,AKR,V,34,37,NA,2
2017,11,16,EMU,M-OH,V,27,24,NA,2
2017,11,16,WMU,NIU,V,31,35,NA,2
2017,11,16,TOL,BGSU,V,66,37,NA,2
2017,11,17,BUFF,BALL,V,40,24,NA,2
2017,11,17,TLSA,USF,V,20,27,NA,2
2017,11,18,MTSU,WKU,V,38,41,3,2
2017,11,18,UNLV,UNM,V,38,35,NA,2
2017,11,18,MER,ALA,V,0,56,NA,2
2017,11,18,CIT,CLEM,V,3,61,NA,2
2017,11,18,UVA,MIAMI,V,28,44,NA,2
2017,11,18,OKLA,KU,V,41,3,NA,2
2017,11,18,MICH,WIS,V,10,24,NA,2
2017,11,18,ULM,AUB,V,14,42,NA,2
2017,11,18,UK,UGA,V,13,42,NA,2
2017,11,18,NAVY,ND,V,17,24,NA,2
2017,11,18,ILL,OSU,V,14,52,NA,2
2017,11,18,NEB,PSU,V,44,56,NA,2
2017,11,18,TCU,TTU,V,27,3,NA,2
2017,11,18,KSU,OKST,V,45,40,NA,2
2017,11,18,UCF,TEM,V,45,19,NA,2
2017,11,18,MSST,ARK,V,28,21,NA,2
2017,11,18,MD,MSU,V,7,17,NA,2
2017,11,18,SMU,MEM,V,45,66,NA,2
2017,11,18,MINN,NW,V,0,39,NA,2
2017,11,18,CIN,ECU,V,20,48,NA,2
2017,11,18,TEX,WVU,V,28,14,NA,2
2017,11,18,RUTG,IND,V,0,41,NA,2
2017,11,18,DSU,FSU,V,6,77,NA,2
2017,11,18,PITT,VT,V,14,20,NA,2
2017,11,18,RICE,ODU,V,21,24,NA,2
2017,11,18,FRES,WYO,V,13,7,NA,2
2017,11,18,ISU,BAY,V,23,13,NA,2
2017,11,18,ASU,ORST,V,40,24,NA,2
2017,11,18,CHAR,USM,V,21,66,NA,2
2017,11,18,LT,UTEP,V,42,21,NA,2
2017,11,18,WCU,UNC,V,10,65,NA,2
2017,11,18,HAW,USU,V,0,38,NA,2
2017,11,18,UMASS,BYU,V,16,10,NA,2
2017,11,18,TXST,ARST,V,12,30,NA,2
2017,11,18,USA,GASO,V,0,52,NA,2
2017,11,18,SJSU,CSU,V,14,42,NA,2
2017,11,18,SYR,LOU,V,10,56,NA,2
2017,11,18,GT,DUKE,V,20,43,NA,2
2017,11,18,PUR,IOWA,V,24,15,NA,2
2017,11,18,WOF,SC,V,10,31,NA,2
2017,11,18,UAB,FLA,V,7,36,NA,2
2017,11,18,HOU,TULN,V,17,20,NA,2
2017,11,18,CCU,IDHO,V,13,7,NA,2
2017,11,18,NMSU,ULL,V,34,47,NA,2
2017,11,18,ARMY,UNT,V,49,52,NA,2
2017,11,19,UCLA,USC,V,23,28,NA,2
2017,11,19,UTAH,WASH,V,30,33,NA,2
2017,11,19,NCST,WAKE,V,24,30,NA,2
2017,11,19,LSU,TENN,V,30,10,NA,2
2017,11,19,CAL,STAN,V,14,17,NA,2
2017,11,19,AFA,BSU,V,19,44,NA,2
2017,11,19,ARIZ,ORE,V,28,48,NA,2
2017,11,19,TA&M,MISS,V,31,24,NA,2
2017,11,19,BC,CONN,V,39,16,NA,2
2017,11,19,MRSH,UTSA,V,7,9,NA,2
2017,11,19,FIU,FAU,V,24,52,NA,2
2017,11,19,MIZ,VAN,V,45,17,NA,2
2017,11,19,NEV,SDSU,V,23,42,NA,2
