year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2017,11,1,KENT,BGSU,H,16,44,NA,2
2017,11,1,OHIO,M-OH,H,45,28,NA,2
2017,11,2,WMU,CMU,H,28,35,NA,2
2017,11,2,EMU,BALL,H,56,14,NA,2
2017,11,2,TOL,NIU,H,27,17,NA,2
2017,11,3,TEM,NAVY,H,34,26,NA,2
2017,11,3,TROY,IDHO,H,24,21,NA,2
2017,11,3,FAU,MRSH,H,30,25,NA,2
2017,11,4,TLSA,MEM,H,14,41,NA,2
2017,11,4,UTAH,UCLA,H,48,17,NA,2
2017,11,4,UGA,SC,H,24,10,NA,2
2017,11,4,ND,WAKE,H,48,37,NA,2
2017,11,4,NCST,CLEM,H,31,38,NA,2
2017,11,4,OKST,OKLA,H,52,62,NA,2
2017,11,4,IOWA,OSU,H,55,24,NA,2
2017,11,4,MSU,PSU,H,27,24,NA,2
2017,11,4,TCU,TEX,H,24,7,NA,2
2017,11,4,IND,WIS,H,17,45,NA,2
2017,11,4,TA&M,AUB,H,27,42,NA,2
2017,11,4,WVU,ISU,H,20,16,NA,2
2017,11,4,MSST,UMASS,H,34,23,NA,2
2017,11,4,SMU,UCF,H,24,31,NA,2
2017,11,4,WSU,STAN,H,24,21,NA,2
2017,11,4,MIZ,FLA,H,45,16,NA,2
2017,11,4,TTU,KSU,H,35,42,1,2
2017,11,4,VAN,WKU,H,31,17,NA,2
2017,11,4,KU,BAY,H,9,38,NA,2
2017,11,4,PUR,ILL,H,29,10,NA,2
2017,11,4,HOU,ECU,H,52,27,NA,2
2017,11,4,FSU,SYR,H,27,24,NA,2
2017,11,4,UVA,GT,H,40,36,NA,2
2017,11,4,ULM,APP,H,52,45,NA,2
2017,11,4,GASO,GAST,H,17,21,NA,2
2017,11,4,UAB,RICE,H,52,21,NA,2
2017,11,4,TXST,NMSU,H,35,45,NA,2
2017,11,4,CONN,USF,H,20,37,NA,2
2017,11,4,RUTG,MD,H,31,24,NA,2
2017,11,4,ODU,CHAR,H,6,0,NA,2
2017,11,4,LT,UNT,H,23,24,NA,2
2017,11,4,NEB,NW,H,24,31,1,2
2017,11,4,AFA,ARMY,H,0,21,NA,2
2017,11,4,UK,MISS,H,34,37,NA,2
2017,11,4,ARK,CCU,H,39,38,NA,2
2017,11,4,TULN,CIN,H,16,17,NA,2
2017,11,4,USA,ULL,H,14,19,NA,2
2017,11,4,CAL,ORST,H,37,23,NA,2
2017,11,4,UNM,USU,H,10,24,NA,2
2017,11,4,UNLV,HAW,H,31,23,NA,2
2017,11,4,BSU,NEV,H,41,14,NA,2
2017,11,4,WYO,CSU,H,16,13,NA,2
2017,11,4,FIU,UTSA,H,14,7,NA,2
2017,11,4,TENN,USM,H,24,10,NA,2
2017,11,4,MTSU,UTEP,H,30,3,NA,2
2017,11,5,ALA,LSU,H,24,10,NA,2
2017,11,5,MIAMI,VT,H,28,10,NA,2
2017,11,5,WASH,ORE,H,38,3,NA,2
2017,11,5,USC,ARIZ,H,49,35,NA,2
2017,11,5,MICH,MINN,H,33,10,NA,2
2017,11,5,ASU,COLO,H,41,30,NA,2
2017,11,5,SJSU,SDSU,H,7,52,NA,2
2017,11,5,FRES,BYU,H,20,13,NA,2
2017,11,1,BGSU,KENT,V,44,16,NA,2
2017,11,1,M-OH,OHIO,V,28,45,NA,2
2017,11,2,CMU,WMU,V,35,28,NA,2
2017,11,2,BALL,EMU,V,14,56,NA,2
2017,11,2,NIU,TOL,V,17,27,NA,2
2017,11,3,NAVY,TEM,V,26,34,NA,2
2017,11,3,IDHO,TROY,V,21,24,NA,2
2017,11,3,MRSH,FAU,V,25,30,NA,2
2017,11,4,MEM,TLSA,V,41,14,NA,2
2017,11,4,UCLA,UTAH,V,17,48,NA,2
2017,11,4,SC,UGA,V,10,24,NA,2
2017,11,4,WAKE,ND,V,37,48,NA,2
2017,11,4,CLEM,NCST,V,38,31,NA,2
2017,11,4,OKLA,OKST,V,62,52,NA,2
2017,11,4,OSU,IOWA,V,24,55,NA,2
2017,11,4,PSU,MSU,V,24,27,NA,2
2017,11,4,TEX,TCU,V,7,24,NA,2
2017,11,4,WIS,IND,V,45,17,NA,2
2017,11,4,AUB,TA&M,V,42,27,NA,2
2017,11,4,ISU,WVU,V,16,20,NA,2
2017,11,4,UMASS,MSST,V,23,34,NA,2
2017,11,4,UCF,SMU,V,31,24,NA,2
2017,11,4,STAN,WSU,V,21,24,NA,2
2017,11,4,FLA,MIZ,V,16,45,NA,2
2017,11,4,KSU,TTU,V,42,35,1,2
2017,11,4,WKU,VAN,V,17,31,NA,2
2017,11,4,BAY,KU,V,38,9,NA,2
2017,11,4,ILL,PUR,V,10,29,NA,2
2017,11,4,ECU,HOU,V,27,52,NA,2
2017,11,4,SYR,FSU,V,24,27,NA,2
