year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2017,10,20,HOU,MEM,H,38,42,NA,2
2017,10,20,ARST,ULL,H,47,3,NA,2
2017,10,20,ODU,WKU,H,31,35,NA,2
2017,10,21,MTSU,MRSH,H,10,38,NA,2
2017,10,21,NEV,AFA,H,42,45,NA,2
2017,10,21,UNM,CSU,H,24,27,NA,2
2017,10,21,ALA,TENN,H,45,7,NA,2
2017,10,21,WIS,MD,H,38,13,NA,2
2017,10,21,MIAMI,SYR,H,27,19,NA,2
2017,10,21,KSU,OKLA,H,35,42,NA,2
2017,10,21,TEX,OKST,H,10,13,1,2
2017,10,21,VT,UNC,H,59,7,NA,2
2017,10,21,MSU,IND,H,17,9,NA,2
2017,10,21,NAVY,UCF,H,21,31,NA,2
2017,10,21,CONN,TLSA,H,20,14,NA,2
2017,10,21,TOL,AKR,H,48,21,NA,2
2017,10,21,NW,IOWA,H,17,10,1,2
2017,10,21,RUTG,PUR,H,14,12,NA,2
2017,10,21,FSU,LOU,H,28,31,NA,2
2017,10,21,MIZ,IDHO,H,68,21,NA,2
2017,10,21,TTU,ISU,H,13,31,NA,2
2017,10,21,ARMY,TEM,H,31,28,1,2
2017,10,21,DUKE,PITT,H,17,24,NA,2
2017,10,21,UVA,BC,H,10,41,NA,2
2017,10,21,GAST,TROY,H,10,34,NA,2
2017,10,21,OHIO,KENT,H,48,3,NA,2
2017,10,21,BGSU,NIU,H,17,48,NA,2
2017,10,21,EMU,WMU,H,17,20,1,2
2017,10,21,M-OH,BUFF,H,24,14,NA,2
2017,10,21,BALL,CMU,H,9,56,NA,2
2017,10,21,APP,CCU,H,37,29,NA,2
2017,10,21,UMASS,GASO,H,55,20,NA,2
2017,10,21,UTAH,ASU,H,10,30,NA,2
2017,10,21,MINN,ILL,H,24,17,NA,2
2017,10,21,MSST,UK,H,45,7,NA,2
2017,10,21,UCLA,ORE,H,31,14,NA,2
2017,10,21,CIN,SMU,H,28,31,1,2
2017,10,21,FAU,UNT,H,69,31,NA,2
2017,10,21,USA,ULM,H,33,23,NA,2
2017,10,21,UNLV,USU,H,28,52,NA,2
2017,10,21,CHAR,UAB,H,25,24,1,2
2017,10,22,PSU,MICH,H,42,13,NA,2
2017,10,22,TCU,KU,H,43,0,NA,2
2017,10,22,ND,USC,H,49,14,NA,2
2017,10,22,WSU,COLO,H,28,0,NA,2
2017,10,22,TULN,USF,H,28,34,NA,2
2017,10,22,ARK,AUB,H,20,52,NA,2
2017,10,22,BAY,WVU,H,36,38,NA,2
2017,10,22,MISS,LSU,H,24,40,NA,2
2017,10,22,LT,USM,H,27,34,2,2
2017,10,22,UTSA,RICE,H,20,7,NA,2
2017,10,22,ECU,BYU,H,33,17,NA,2
2017,10,22,GT,WAKE,H,38,24,NA,2
2017,10,22,CAL,ARIZ,H,44,45,2,2
2017,10,22,BSU,WYO,H,24,14,NA,2
2017,10,22,SDSU,FRES,H,3,27,NA,2
2017,10,20,MEM,HOU,V,42,38,NA,2
2017,10,20,ULL,ARST,V,3,47,NA,2
2017,10,20,WKU,ODU,V,35,31,NA,2
2017,10,21,MRSH,MTSU,V,38,10,NA,2
2017,10,21,AFA,NEV,V,45,42,NA,2
2017,10,21,CSU,UNM,V,27,24,NA,2
2017,10,21,TENN,ALA,V,7,45,NA,2
2017,10,21,MD,WIS,V,13,38,NA,2
2017,10,21,SYR,MIAMI,V,19,27,NA,2
2017,10,21,OKLA,KSU,V,42,35,NA,2
2017,10,21,OKST,TEX,V,13,10,1,2
2017,10,21,UNC,VT,V,7,59,NA,2
2017,10,21,IND,MSU,V,9,17,NA,2
2017,10,21,UCF,NAVY,V,31,21,NA,2
2017,10,21,TLSA,CONN,V,14,20,NA,2
2017,10,21,AKR,TOL,V,21,48,NA,2
2017,10,21,IOWA,NW,V,10,17,1,2
2017,10,21,PUR,RUTG,V,12,14,NA,2
2017,10,21,LOU,FSU,V,31,28,NA,2
2017,10,21,IDHO,MIZ,V,21,68,NA,2
2017,10,21,ISU,TTU,V,31,13,NA,2
2017,10,21,TEM,ARMY,V,28,31,1,2
2017,10,21,PITT,DUKE,V,24,17,NA,2
2017,10,21,BC,UVA,V,41,10,NA,2
2017,10,21,TROY,GAST,V,34,10,NA,2
2017,10,21,KENT,OHIO,V,3,48,NA,2
