year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,10,5,YALE,DART,H,18,41,NA,2
2018,10,6,BUCK,COLG,H,3,27,NA,2
2018,10,6,UNH,HC,H,28,0,NA,2
2018,10,6,MORE,USD,H,34,51,NA,2
2018,10,6,DAV,JAC,H,44,37,NA,2
2018,10,6,MORG,SCST,H,18,21,NA,2
2018,10,6,DUQ,BRY,H,20,21,NA,2
2018,10,6,RMU,CCSU,H,35,56,NA,2
2018,10,6,DAY,VALP,H,53,20,NA,2
2018,10,6,URI,BRWN,H,48,0,NA,2
2018,10,6,CLMB,MRST,H,34,24,NA,2
2018,10,6,PRIN,LEH,H,66,7,NA,2
2018,10,6,FOR,GTWN,H,11,23,NA,2
2018,10,6,SAM,WCU,H,66,28,NA,2
2018,10,6,JMU,ELON,H,24,27,NA,2
2018,10,6,COR,HARV,H,28,24,NA,2
2018,10,6,UNI,NDSU,H,31,56,NA,2
2018,10,6,CAMP,WAG,H,49,3,NA,2
2018,10,6,KENN,PRES,H,56,0,NA,2
2018,10,6,SHSU,SFA,H,54,21,NA,2
2018,10,6,NCCU,HOW,H,40,35,NA,2
2018,10,6,UNCO,UCD,H,36,49,NA,2
2018,10,6,DRKE,BUT,H,36,6,NA,2
2018,10,6,HAMP,LAC,H,41,8,NA,2
2018,10,6,ALCN,ALST,H,25,28,NA,2
2018,10,6,CHAT,WOF,H,10,21,NA,2
2018,10,6,ILST,WIU,H,33,16,NA,2
2018,10,6,SDAK,MOST,H,35,28,NA,2
2018,10,6,RICH,DEL,H,28,43,NA,2
2018,10,6,SHU,PENN,H,27,31,NA,2
2018,10,6,EWU,SUU,H,55,17,NA,2
2018,10,6,UAPB,JKST,H,27,30,NA,2
2018,10,6,W&M,ALBY,H,25,22,NA,2
2018,10,6,ETSU,WEBB,H,45,0,NA,2
2018,10,6,MAINE,NOVA,H,13,10,NA,2
2018,10,6,TOWS,STON,H,52,28,NA,2
2018,10,6,EKY,JVST,H,7,56,NA,2
2018,10,6,BCU,MVSU,H,41,27,NA,2
2018,10,6,MONT,PRST,H,20,22,NA,2
2018,10,6,FAMU,NSU,H,17,0,NA,2
2018,10,6,IW,SELA,H,52,34,NA,2
2018,10,6,NAU,WEB,H,28,24,NA,2
2018,10,6,IDST,IDAHO,H,62,28,NA,2
2018,10,6,YSU,SIU,H,17,14,NA,2
2018,10,6,SAV,CHSO,H,23,3,NA,2
2018,10,7,UCA,HBU,H,66,35,NA,2
2018,10,7,PEAY,TNST,H,49,34,NA,2
2018,10,7,NWST,NICH,H,10,28,NA,2
2018,10,7,MCNS,ACU,H,24,21,NA,2
2018,10,7,SDSU,INST,H,54,51,1,2
2018,10,7,EIU,MURR,H,41,48,NA,2
2018,10,7,TNTC,SEMO,H,38,70,NA,2
2018,10,7,DSU,NCAT,H,6,34,NA,2
2018,10,7,NOR,WFLA,H,19,24,NA,2
2018,10,7,TXSO,AAMU,H,21,42,NA,2
2018,10,7,GRAM,OKP,H,62,7,NA,2
2018,10,7,SAC,CP,H,27,41,NA,2
2018,10,5,DART,YALE,V,41,18,NA,2
2018,10,6,COLG,BUCK,V,27,3,NA,2
2018,10,6,HC,UNH,V,0,28,NA,2
2018,10,6,USD,MORE,V,51,34,NA,2
2018,10,6,JAC,DAV,V,37,44,NA,2
2018,10,6,SCST,MORG,V,21,18,NA,2
2018,10,6,BRY,DUQ,V,21,20,NA,2
2018,10,6,CCSU,RMU,V,56,35,NA,2
2018,10,6,VALP,DAY,V,20,53,NA,2
2018,10,6,BRWN,URI,V,0,48,NA,2
2018,10,6,MRST,CLMB,V,24,34,NA,2
2018,10,6,LEH,PRIN,V,7,66,NA,2
2018,10,6,GTWN,FOR,V,23,11,NA,2
2018,10,6,WCU,SAM,V,28,66,NA,2
2018,10,6,ELON,JMU,V,27,24,NA,2
2018,10,6,HARV,COR,V,24,28,NA,2
2018,10,6,NDSU,UNI,V,56,31,NA,2
2018,10,6,WAG,CAMP,V,3,49,NA,2
2018,10,6,PRES,KENN,V,0,56,NA,2
2018,10,6,SFA,SHSU,V,21,54,NA,2
2018,10,6,HOW,NCCU,V,35,40,NA,2
2018,10,6,UCD,UNCO,V,49,36,NA,2
2018,10,6,BUT,DRKE,V,6,36,NA,2
2018,10,6,LAC,HAMP,V,8,41,NA,2
2018,10,6,ALST,ALCN,V,28,25,NA,2
2018,10,6,WOF,CHAT,V,21,10,NA,2
2018,10,6,WIU,ILST,V,16,33,NA,2
2018,10,6,MOST,SDAK,V,28,35,NA,2
2018,10,6,DEL,RICH,V,43,28,NA,2
2018,10,6,PENN,SHU,V,31,27,NA,2
2018,10,6,SUU,EWU,V,17,55,NA,2
2018,10,6,JKST,UAPB,V,30,27,NA,2
2018,10,6,ALBY,W&M,V,22,25,NA,2
2018,10,6,WEBB,ETSU,V,0,45,NA,2
2018,10,6,NOVA,MAINE,V,10,13,NA,2
2018,10,6,STON,TOWS,V,28,52,NA,2
2018,10,6,JVST,EKY,V,56,7,NA,2
2018,10,6,MVSU,BCU,V,27,41,NA,2
2018,10,6,PRST,MONT,V,22,20,NA,2
2018,10,6,NSU,FAMU,V,0,17,NA,2
2018,10,6,SELA,IW,V,34,52,NA,2
2018,10,6,WEB,NAU,V,24,28,NA,2
2018,10,6,IDAHO,IDST,V,28,62,NA,2
2018,10,6,SIU,YSU,V,14,17,NA,2
2018,10,6,CHSO,SAV,V,3,23,NA,2
2018,10,7,HBU,UCA,V,35,66,NA,2
2018,10,7,TNST,PEAY,V,34,49,NA,2
2018,10,7,NICH,NWST,V,28,10,NA,2
2018,10,7,ACU,MCNS,V,21,24,NA,2
2018,10,7,INST,SDSU,V,51,54,1,2
2018,10,7,MURR,EIU,V,48,41,NA,2
2018,10,7,SEMO,TNTC,V,70,38,NA,2
2018,10,7,NCAT,DSU,V,34,6,NA,2
2018,10,7,WFLA,NOR,V,24,19,NA,2
2018,10,7,AAMU,TXSO,V,42,21,NA,2
2018,10,7,OKP,GRAM,V,7,62,NA,2
2018,10,7,CP,SAC,V,41,27,NA,2
