year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,10,13,HARV,HC,H,33,31,NA,2
2018,10,13,URI,MAINE,H,36,38,NA,2
2018,10,13,COLG,COR,H,31,0,NA,2
2018,10,13,PRES,HAMP,H,23,24,NA,2
2018,10,13,WAG,SFU,H,23,22,NA,2
2018,10,13,LEH,FOR,H,14,43,NA,2
2018,10,13,FUR,WOF,H,34,14,NA,2
2018,10,13,DAV,MORE,H,28,35,NA,2
2018,10,13,HOW,DSU,H,55,13,NA,2
2018,10,13,NCAT,FAMU,H,21,22,NA,2
2018,10,13,BRY,CCSU,H,14,48,NA,2
2018,10,13,JAC,MRST,H,17,20,NA,2
2018,10,13,NOVA,JMU,H,0,37,NA,2
2018,10,13,YALE,MER,H,35,28,NA,2
2018,10,13,MONM,BUCK,H,36,19,NA,2
2018,10,13,PRIN,BRWN,H,48,10,NA,2
2018,10,13,PENN,CLMB,H,13,10,NA,2
2018,10,13,WEBB,KENN,H,17,56,NA,2
2018,10,13,INST,MOST,H,26,29,NA,2
2018,10,13,SEMO,PEAY,H,31,27,NA,2
2018,10,13,CIT,ETSU,H,23,26,NA,2
2018,10,13,MURR,TNST,H,45,21,NA,2
2018,10,13,DRKE,STET,H,21,23,NA,2
2018,10,13,UND,MONT,H,41,14,NA,2
2018,10,13,VALP,BUT,H,35,17,NA,2
2018,10,13,SCST,BCU,H,26,28,NA,2
2018,10,13,JKST,MVSU,H,23,7,NA,2
2018,10,13,SAM,VMI,H,73,22,NA,2
2018,10,13,AAMU,ALCN,H,26,35,NA,2
2018,10,13,UTM,EKY,H,34,35,NA,2
2018,10,13,ILST,SIU,H,51,3,NA,2
2018,10,13,SDSU,YSU,H,36,7,NA,2
2018,10,13,SFA,UCA,H,17,27,NA,2
2018,10,13,ACU,NICH,H,28,12,NA,2
2018,10,13,WCU,CHAT,H,6,26,NA,2
2018,10,13,UNH,STON,H,7,35,NA,2
2018,10,13,DEL,ELON,H,28,16,NA,2
2018,10,13,LAF,GTWN,H,6,13,NA,2
2018,10,13,TOWS,W&M,H,29,13,NA,2
2018,10,13,LAM,IW,H,27,21,NA,2
2018,10,13,JVST,EIU,H,49,22,NA,2
2018,10,13,MTST,IDAHO,H,24,23,NA,2
2018,10,13,SELA,HBU,H,62,52,NA,2
2018,10,13,USA,ALST,H,45,7,NA,2
2018,10,13,PRST,UNCO,H,35,14,NA,2
2018,10,13,USD,DAY,H,36,34,NA,2
2018,10,13,SAV,MORG,H,11,18,NA,2
2018,10,13,PVAM,SOU,H,0,38,NA,2
2018,10,13,WEB,EWU,H,14,6,NA,2
2018,10,13,CHSO,LYN,H,58,6,NA,2
2018,10,13,DART,SHU,H,42,0,NA,2
2018,10,14,WIU,NDSU,H,7,34,NA,2
2018,10,14,ALBY,RICH,H,24,27,NA,2
2018,10,14,SDAK,UNI,H,28,42,NA,2
2018,10,14,NWST,SHSU,H,28,42,NA,2
2018,10,14,TXSO,GRAM,H,21,34,NA,2
2018,10,14,UCD,IDST,H,44,37,1,2
2018,10,14,DUQ,RMU,H,48,24,NA,2
2018,10,14,NOR,MIS,H,34,17,NA,2
2018,10,14,SUU,SAC,H,48,27,NA,2
2018,10,13,HC,HARV,V,31,33,NA,2
2018,10,13,MAINE,URI,V,38,36,NA,2
2018,10,13,COR,COLG,V,0,31,NA,2
2018,10,13,HAMP,PRES,V,24,23,NA,2
2018,10,13,SFU,WAG,V,22,23,NA,2
2018,10,13,FOR,LEH,V,43,14,NA,2
2018,10,13,WOF,FUR,V,14,34,NA,2
2018,10,13,MORE,DAV,V,35,28,NA,2
2018,10,13,DSU,HOW,V,13,55,NA,2
2018,10,13,FAMU,NCAT,V,22,21,NA,2
2018,10,13,CCSU,BRY,V,48,14,NA,2
2018,10,13,MRST,JAC,V,20,17,NA,2
2018,10,13,JMU,NOVA,V,37,0,NA,2
2018,10,13,MER,YALE,V,28,35,NA,2
2018,10,13,BUCK,MONM,V,19,36,NA,2
2018,10,13,BRWN,PRIN,V,10,48,NA,2
2018,10,13,CLMB,PENN,V,10,13,NA,2
2018,10,13,KENN,WEBB,V,56,17,NA,2
2018,10,13,MOST,INST,V,29,26,NA,2
2018,10,13,PEAY,SEMO,V,27,31,NA,2
2018,10,13,ETSU,CIT,V,26,23,NA,2
2018,10,13,TNST,MURR,V,21,45,NA,2
2018,10,13,STET,DRKE,V,23,21,NA,2
2018,10,13,MONT,UND,V,14,41,NA,2
2018,10,13,BUT,VALP,V,17,35,NA,2
2018,10,13,BCU,SCST,V,28,26,NA,2
2018,10,13,MVSU,JKST,V,7,23,NA,2
2018,10,13,VMI,SAM,V,22,73,NA,2
2018,10,13,ALCN,AAMU,V,35,26,NA,2
2018,10,13,EKY,UTM,V,35,34,NA,2
2018,10,13,SIU,ILST,V,3,51,NA,2
2018,10,13,YSU,SDSU,V,7,36,NA,2
2018,10,13,UCA,SFA,V,27,17,NA,2
2018,10,13,NICH,ACU,V,12,28,NA,2
2018,10,13,CHAT,WCU,V,26,6,NA,2
2018,10,13,STON,UNH,V,35,7,NA,2
2018,10,13,ELON,DEL,V,16,28,NA,2
2018,10,13,GTWN,LAF,V,13,6,NA,2
2018,10,13,W&M,TOWS,V,13,29,NA,2
2018,10,13,IW,LAM,V,21,27,NA,2
2018,10,13,EIU,JVST,V,22,49,NA,2
2018,10,13,IDAHO,MTST,V,23,24,NA,2
2018,10,13,HBU,SELA,V,52,62,NA,2
2018,10,13,ALST,USA,V,7,45,NA,2
2018,10,13,UNCO,PRST,V,14,35,NA,2
2018,10,13,DAY,USD,V,34,36,NA,2
2018,10,13,MORG,SAV,V,18,11,NA,2
2018,10,13,SOU,PVAM,V,38,0,NA,2
2018,10,13,EWU,WEB,V,6,14,NA,2
2018,10,13,LYN,CHSO,V,6,58,NA,2
2018,10,13,SHU,DART,V,0,42,NA,2
2018,10,14,NDSU,WIU,V,34,7,NA,2
2018,10,14,RICH,ALBY,V,27,24,NA,2
2018,10,14,UNI,SDAK,V,42,28,NA,2
2018,10,14,SHSU,NWST,V,42,28,NA,2
2018,10,14,GRAM,TXSO,V,34,21,NA,2
2018,10,14,IDST,UCD,V,37,44,1,2
2018,10,14,RMU,DUQ,V,24,48,NA,2
2018,10,14,MIS,NOR,V,17,34,NA,2
2018,10,14,SAC,SUU,V,27,48,NA,2
