year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,11,22,ALST,MVSU,H,31,24,1,2
2018,11,24,SCST,NCCU,H,17,21,NA,2
2018,11,24,TOWS,DUQ,H,10,31,NA,2
2018,11,24,WOF,ELON,H,19,7,NA,2
2018,11,24,PVAM,TXSO,H,60,14,NA,2
2018,11,24,SEMO,STON,H,28,14,NA,2
2018,11,24,MTST,IW,H,35,14,NA,2
2018,11,24,JMU,DEL,H,20,6,NA,2
2018,11,24,NICH,USD,H,49,30,NA,2
2018,11,24,UNI,LAM,H,16,13,NA,2
2018,11,24,SOU,GRAM,H,38,28,NA,2
2018,11,25,JVST,ETSU,H,34,27,NA,2
2018,11,22,MVSU,ALST,V,24,31,1,2
2018,11,24,NCCU,SCST,V,21,17,NA,2
2018,11,24,DUQ,TOWS,V,31,10,NA,2
2018,11,24,ELON,WOF,V,7,19,NA,2
2018,11,24,TXSO,PVAM,V,14,60,NA,2
2018,11,24,STON,SEMO,V,14,28,NA,2
2018,11,24,IW,MTST,V,14,35,NA,2
2018,11,24,DEL,JMU,V,6,20,NA,2
2018,11,24,USD,NICH,V,30,49,NA,2
2018,11,24,LAM,UNI,V,13,16,NA,2
2018,11,24,GRAM,SOU,V,28,38,NA,2
2018,11,25,ETSU,JVST,V,27,34,NA,2
