year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,9,28,INST,UNI,H,0,33,NA,2
2018,9,28,NCAT,SCST,H,31,16,NA,2
2018,9,28,PRES,LIN,H,10,0,NA,2
2018,9,28,CLMB,PRIN,H,10,45,NA,2
2018,9,29,HARV,URI,H,16,23,NA,2
2018,9,29,YALE,MAINE,H,35,14,NA,2
2018,9,29,MONM,WAG,H,54,47,NA,2
2018,9,29,BRWN,GTWN,H,35,7,NA,2
2018,9,29,MRST,DAY,H,28,17,NA,2
2018,9,29,JAC,DRKE,H,9,41,NA,2
2018,9,29,BUT,MORE,H,24,21,NA,2
2018,9,29,HC,BUCK,H,16,19,NA,2
2018,9,29,ELON,UNH,H,30,9,NA,2
2018,9,29,COR,SHU,H,43,24,NA,2
2018,9,29,DART,PENN,H,37,14,NA,2
2018,9,29,VMI,MER,H,38,48,NA,2
2018,9,29,HAMP,CHSO,H,14,48,NA,2
2018,9,29,VALP,DAV,H,35,40,NA,2
2018,9,29,FUR,WCU,H,44,38,NA,2
2018,9,29,UNCO,UND,H,13,38,NA,2
2018,9,29,MTST,EWU,H,17,34,NA,2
2018,9,29,MOST,ILST,H,24,21,NA,2
2018,9,29,RICH,JMU,H,10,63,NA,2
2018,9,29,NDSU,SDSU,H,21,17,NA,2
2018,9,29,NICH,LAM,H,50,27,NA,2
2018,9,29,JVST,PEAY,H,48,32,NA,2
2018,9,29,SHSU,UCA,H,34,31,1,2
2018,9,29,WIU,YSU,H,45,38,NA,2
2018,9,29,VAN,TNST,H,31,27,NA,2
2018,9,29,TOWS,CIT,H,44,27,NA,2
2018,9,29,SFU,WVW,H,59,3,NA,2
2018,9,29,NSU,DSU,H,54,28,NA,2
2018,9,29,NCCU,FAMU,H,14,55,NA,2
2018,9,29,IDST,NAU,H,56,42,NA,2
2018,9,29,JKST,AAMU,H,16,21,NA,2
2018,9,29,GRAM,PVAM,H,16,22,NA,2
2018,9,29,USD,STET,H,49,10,NA,2
2018,9,29,IDAHO,PRST,H,20,7,NA,2
2018,9,29,CAMP,NOR,H,30,7,NA,2
2018,9,29,WEBB,WOF,H,14,45,NA,2
2018,9,29,KENN,SAM,H,24,10,NA,2
2018,9,29,W&M,COLG,H,0,23,NA,2
2018,9,29,STON,NOVA,H,29,27,NA,2
2018,9,29,SAV,BCU,H,20,35,NA,2
2018,9,30,LAF,CCSU,H,31,24,NA,2
2018,9,30,SOU,ALCN,H,3,20,NA,2
2018,9,30,SMU,HBU,H,63,27,NA,2
2018,9,30,SIU,SDAK,H,24,31,NA,2
2018,9,30,ACU,IW,H,34,44,NA,2
2018,9,30,MCNS,SFA,H,17,10,NA,2
2018,9,30,MURR,UTM,H,45,38,NA,2
2018,9,30,TNTC,EIU,H,38,52,NA,2
2018,9,30,CP,MONT,H,28,48,NA,2
2018,9,30,ETSU,CHAT,H,17,14,NA,2
2018,9,30,FIU,UAPB,H,55,9,NA,2
2018,9,30,SELA,NWST,H,24,17,NA,2
2018,9,28,UNI,INST,V,33,0,NA,2
2018,9,28,SCST,NCAT,V,16,31,NA,2
2018,9,28,LIN,PRES,V,0,10,NA,2
2018,9,28,PRIN,CLMB,V,45,10,NA,2
2018,9,29,URI,HARV,V,23,16,NA,2
2018,9,29,MAINE,YALE,V,14,35,NA,2
2018,9,29,WAG,MONM,V,47,54,NA,2
2018,9,29,GTWN,BRWN,V,7,35,NA,2
2018,9,29,DAY,MRST,V,17,28,NA,2
2018,9,29,DRKE,JAC,V,41,9,NA,2
2018,9,29,MORE,BUT,V,21,24,NA,2
2018,9,29,BUCK,HC,V,19,16,NA,2
2018,9,29,UNH,ELON,V,9,30,NA,2
2018,9,29,SHU,COR,V,24,43,NA,2
