year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,11,9,BCU,NCCU,H,28,25,2,2
2018,11,10,SFU,CCSU,H,14,30,NA,2
2018,11,10,DUQ,SHU,H,28,24,NA,2
2018,11,10,BUT,STET,H,28,23,NA,2
2018,11,10,ARMY,LAF,H,31,13,NA,2
2018,11,10,BRWN,CLMB,H,20,42,NA,2
2018,11,10,ELON,TOWS,H,10,41,NA,2
2018,11,10,PRES,CAMP,H,6,34,NA,2
2018,11,10,MONM,KENN,H,14,51,NA,2
2018,11,10,YSU,UNI,H,31,10,NA,2
2018,11,10,MURR,SEMO,H,40,38,NA,2
2018,11,10,HC,FOR,H,17,13,NA,2
2018,11,10,LEH,COLG,H,6,48,NA,2
2018,11,10,YALE,PRIN,H,43,59,NA,2
2018,11,10,GTWN,BUCK,H,14,3,NA,2
2018,11,10,UNH,ALBY,H,24,10,NA,2
2018,11,10,STON,DEL,H,17,3,NA,2
2018,11,10,NOVA,W&M,H,17,24,NA,2
2018,11,10,CHAT,MER,H,9,13,NA,2
2018,11,10,INST,ILST,H,28,23,NA,2
2018,11,10,EKY,RMU,H,40,39,1,2
2018,11,10,PENN,HARV,H,7,29,NA,2
2018,11,10,DAY,MORE,H,63,20,NA,2
2018,11,10,MORG,DSU,H,9,0,NA,2
2018,11,10,NSU,HOW,H,29,17,NA,2
2018,11,10,SAV,NCAT,H,12,28,NA,2
2018,11,10,BRY,WAG,H,36,52,NA,2
2018,11,10,VALP,JAC,H,48,30,NA,2
2018,11,10,VMI,FUR,H,13,49,NA,2
2018,11,10,COR,DART,H,24,35,NA,2
2018,11,10,JMU,URI,H,48,31,NA,2
2018,11,10,CIT,SAM,H,42,27,NA,2
2018,11,10,SDAK,WIU,H,17,12,NA,2
2018,11,10,SIU,SDSU,H,38,57,NA,2
2018,11,10,EIU,PEAY,H,52,21,NA,2
2018,11,10,MVSU,HAMP,H,39,54,NA,2
2018,11,10,DRKE,MRST,H,13,10,NA,2
2018,11,10,AAMU,GRAM,H,16,29,NA,2
2018,11,10,NOR,NGR,H,31,28,NA,2
2018,11,10,ALST,JKST,H,2,20,NA,2
2018,11,10,MTST,UNCO,H,35,7,NA,2
2018,11,10,UND,PRST,H,17,10,NA,2
2018,11,10,UTM,TNTC,H,38,13,NA,2
2018,11,10,TNST,JVST,H,14,41,NA,2
2018,11,10,RICH,MAINE,H,9,28,NA,2
2018,11,10,CHSO,WEBB,H,16,0,NA,2
2018,11,10,MOST,NDSU,H,7,48,NA,2
2018,11,10,WCU,WOF,H,23,38,NA,2
2018,11,10,SHSU,ACU,H,10,17,NA,2
2018,11,10,UCA,IW,H,27,40,NA,2
2018,11,10,LAM,HBU,H,38,9,NA,2
2018,11,10,NICH,SFA,H,47,14,NA,2
2018,11,10,FAMU,SCST,H,21,44,NA,2
2018,11,10,EWU,UCD,H,59,20,NA,2
2018,11,10,USD,DAV,H,56,52,NA,2
2018,11,10,SOU,UAPB,H,56,24,NA,2
2018,11,10,IDAHO,MONT,H,27,46,NA,2
2018,11,11,NWST,MCNS,H,37,34,2,2
2018,11,11,SUU,WEB,H,18,31,NA,2
2018,11,11,CP,IDST,H,37,14,NA,2
2018,11,9,NCCU,BCU,V,25,28,2,2
2018,11,10,CCSU,SFU,V,30,14,NA,2
2018,11,10,SHU,DUQ,V,24,28,NA,2
2018,11,10,STET,BUT,V,23,28,NA,2
2018,11,10,LAF,ARMY,V,13,31,NA,2
2018,11,10,CLMB,BRWN,V,42,20,NA,2
2018,11,10,TOWS,ELON,V,41,10,NA,2
2018,11,10,CAMP,PRES,V,34,6,NA,2
2018,11,10,KENN,MONM,V,51,14,NA,2
2018,11,10,UNI,YSU,V,10,31,NA,2
2018,11,10,SEMO,MURR,V,38,40,NA,2
2018,11,10,FOR,HC,V,13,17,NA,2
2018,11,10,COLG,LEH,V,48,6,NA,2
2018,11,10,PRIN,YALE,V,59,43,NA,2
2018,11,10,BUCK,GTWN,V,3,14,NA,2
2018,11,10,ALBY,UNH,V,10,24,NA,2
2018,11,10,DEL,STON,V,3,17,NA,2
2018,11,10,W&M,NOVA,V,24,17,NA,2
2018,11,10,MER,CHAT,V,13,9,NA,2
2018,11,10,ILST,INST,V,23,28,NA,2
2018,11,10,RMU,EKY,V,39,40,1,2
2018,11,10,HARV,PENN,V,29,7,NA,2
2018,11,10,MORE,DAY,V,20,63,NA,2
2018,11,10,DSU,MORG,V,0,9,NA,2
2018,11,10,HOW,NSU,V,17,29,NA,2
2018,11,10,NCAT,SAV,V,28,12,NA,2
2018,11,10,WAG,BRY,V,52,36,NA,2
2018,11,10,JAC,VALP,V,30,48,NA,2
2018,11,10,FUR,VMI,V,49,13,NA,2
2018,11,10,DART,COR,V,35,24,NA,2
2018,11,10,URI,JMU,V,31,48,NA,2
2018,11,10,SAM,CIT,V,27,42,NA,2
2018,11,10,WIU,SDAK,V,12,17,NA,2
2018,11,10,SDSU,SIU,V,57,38,NA,2
2018,11,10,PEAY,EIU,V,21,52,NA,2
2018,11,10,HAMP,MVSU,V,54,39,NA,2
2018,11,10,MRST,DRKE,V,10,13,NA,2
2018,11,10,GRAM,AAMU,V,29,16,NA,2
2018,11,10,NGR,NOR,V,28,31,NA,2
2018,11,10,JKST,ALST,V,20,2,NA,2
2018,11,10,UNCO,MTST,V,7,35,NA,2
2018,11,10,PRST,UND,V,10,17,NA,2
2018,11,10,TNTC,UTM,V,13,38,NA,2
2018,11,10,JVST,TNST,V,41,14,NA,2
2018,11,10,MAINE,RICH,V,28,9,NA,2
2018,11,10,WEBB,CHSO,V,0,16,NA,2
2018,11,10,NDSU,MOST,V,48,7,NA,2
2018,11,10,WOF,WCU,V,38,23,NA,2
2018,11,10,ACU,SHSU,V,17,10,NA,2
2018,11,10,IW,UCA,V,40,27,NA,2
2018,11,10,HBU,LAM,V,9,38,NA,2
2018,11,10,SFA,NICH,V,14,47,NA,2
2018,11,10,SCST,FAMU,V,44,21,NA,2
2018,11,10,UCD,EWU,V,20,59,NA,2
2018,11,10,DAV,USD,V,52,56,NA,2
2018,11,10,UAPB,SOU,V,24,56,NA,2
2018,11,10,MONT,IDAHO,V,46,27,NA,2
2018,11,11,MCNS,NWST,V,34,37,2,2
2018,11,11,WEB,SUU,V,31,18,NA,2
2018,11,11,IDST,CP,V,14,37,NA,2
