year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,9,6,MOST,LIN,H,52,24,NA,2
2018,9,7,TNTC,KENN,H,10,49,NA,2
2018,9,7,CCSU,LIN,H,55,0,NA,2
2018,9,9,AUB,ALST,H,63,9,NA,2
2018,9,9,LSU,SELA,H,31,0,NA,2
2018,9,9,MTSU,UTM,H,61,37,NA,2
2018,9,9,TXST,TXSO,H,36,20,NA,2
2018,9,9,TROY,FAMU,H,59,7,NA,2
2018,9,9,LOU,INST,H,31,7,NA,2
2018,9,9,LT,SOU,H,54,17,NA,2
2018,9,9,PEAY,PRES,H,24,0,NA,2
2018,9,9,ACU,ANG,H,41,24,NA,2
2018,9,9,SDSU,MTST,H,45,14,NA,2
2018,9,9,UCA,MURR,H,26,13,NA,2
2018,9,9,HBU,MCNS,H,34,51,NA,2
2018,9,9,NWST,GRAM,H,34,7,NA,2
2018,9,9,SHSU,PVAM,H,41,32,NA,2
2018,9,9,JVST,MVSU,H,71,0,NA,2
2018,9,9,NAU,EWU,H,26,31,NA,2
2018,9,9,AAMU,NOR,H,20,25,NA,2
2018,9,9,ALCN,LAC,H,78,0,NA,2
2018,9,9,UAPB,CUMB,H,55,0,NA,2
2018,9,9,DAV,CHO,H,49,28,NA,2
2018,9,9,FSU,SAM,H,36,26,NA,2
2018,9,9,ILL,WIU,H,34,14,NA,2
2018,9,9,UNT,IW,H,58,16,NA,2
2018,9,9,WKU,MAINE,H,28,31,NA,2
2018,9,9,ILST,EIU,H,48,10,NA,2
2018,9,9,TULN,NICH,H,42,17,NA,2
2018,9,9,ORST,SUU,H,48,25,NA,2
2018,9,9,SDSU,SAC,H,28,14,NA,2
2018,9,9,CP,WEB,H,17,24,NA,2
2018,9,9,UCD,USD,H,54,21,NA,2
2018,9,8,WASH,UND,H,45,3,NA,2
2018,9,8,VT,W&M,H,62,17,NA,2
2018,9,8,WVU,YSU,H,52,17,NA,2
2018,9,8,UCF,SCST,H,38,0,NA,2
2018,9,8,MIAMI,SAV,H,77,0,NA,2
2018,9,8,ORE,PRST,H,62,14,NA,2
2018,9,8,DUQ,VALP,H,23,21,NA,2
2018,9,8,RMU,VIR,H,22,19,NA,2
2018,9,8,SFU,DSU,H,45,14,NA,2
2018,9,8,WAKE,TOWS,H,51,20,NA,2
2018,9,8,LEH,NOVA,H,9,31,NA,2
2018,9,8,GTWN,CAMP,H,8,13,NA,2
2018,9,8,BC,HC,H,62,14,NA,2
2018,9,8,URI,ALBY,H,45,26,NA,2
2018,9,8,SEMO,DAY,H,40,21,NA,2
2018,9,8,MONT,DRKE,H,48,16,NA,2
2018,9,8,MONM,HAMP,H,56,28,NA,2
2018,9,8,SDAK,UNCO,H,43,28,NA,2
2018,9,8,BUCK,SHU,H,14,30,NA,2
2018,9,8,DEL,LAF,H,37,0,NA,2
2018,9,8,KENT,HOW,H,54,14,NA,2
2018,9,8,AKRON,MORG,H,41,7,NA,2
2018,9,8,SYR,WAG,H,62,10,NA,2
2018,9,8,BCU,LYN,H,79,16,NA,2
2018,9,8,MISS,SIU,H,76,41,NA,2
2018,9,8,TENN,ETSU,H,59,3,NA,2
2018,9,8,TTU,LAM,H,77,0,NA,2
2018,9,8,IDAHO,WES,H,56,10,NA,2
2018,9,8,CIT,CHAT,H,28,29,1,2
2018,9,8,WOF,VMI,H,59,14,NA,2
2018,9,8,MER,JAC,H,45,3,NA,2
2018,9,8,TAY,BUT,H,17,31,NA,2
2018,9,8,NCCU,STA,H,51,14,NA,2
2018,9,8,NCAT,WEBB,H,45,6,NA,2
2018,9,8,ELON,FUR,H,45,7,NA,2
2018,9,8,NSU,JMU,H,0,17,NA,2
2018,9,8,UNH,COLG,H,3,10,NA,2
2018,9,8,RICH,FOR,H,52,7,NA,2
2018,9,8,STON,BRY,H,50,21,NA,2
2018,9,8,MORE,MTS,H,48,19,NA,2
2018,9,8,STET,WAL,H,63,34,NA,2
2018,9,8,MRSH,EKY,H,32,16,NA,2
2018,9,6,LIN,MOST,V,24,52,NA,2
2018,9,7,KENN,TNTC,V,49,10,NA,2
2018,9,7,LIN,CCSU,V,0,55,NA,2
2018,9,9,ALST,AUB,V,9,63,NA,2
2018,9,9,SELA,LSU,V,0,31,NA,2
2018,9,9,UTM,MTSU,V,37,61,NA,2
2018,9,9,TXSO,TXST,V,20,36,NA,2
2018,9,9,FAMU,TROY,V,7,59,NA,2
2018,9,9,INST,LOU,V,7,31,NA,2
2018,9,9,SOU,LT,V,17,54,NA,2
2018,9,9,PRES,PEAY,V,0,24,NA,2
2018,9,9,ANG,ACU,V,24,41,NA,2
2018,9,9,MTST,SDSU,V,14,45,NA,2
2018,9,9,MURR,UCA,V,13,26,NA,2
2018,9,9,MCNS,HBU,V,51,34,NA,2
2018,9,9,GRAM,NWST,V,7,34,NA,2
2018,9,9,PVAM,SHSU,V,32,41,NA,2
2018,9,9,MVSU,JVST,V,0,71,NA,2
2018,9,9,EWU,NAU,V,31,26,NA,2
2018,9,9,NOR,AAMU,V,25,20,NA,2
2018,9,9,LAC,ALCN,V,0,78,NA,2
2018,9,9,CUMB,UAPB,V,0,55,NA,2
2018,9,9,CHO,DAV,V,28,49,NA,2
2018,9,9,SAM,FSU,V,26,36,NA,2
2018,9,9,WIU,ILL,V,14,34,NA,2
2018,9,9,IW,UNT,V,16,58,NA,2
2018,9,9,MAINE,WKU,V,31,28,NA,2
2018,9,9,EIU,ILST,V,10,48,NA,2
2018,9,9,NICH,TULN,V,17,42,NA,2
2018,9,9,SUU,ORST,V,25,48,NA,2
2018,9,9,SAC,SDSU,V,14,28,NA,2
2018,9,9,WEB,CP,V,24,17,NA,2
2018,9,9,USD,UCD,V,21,54,NA,2
2018,9,8,UND,WASH,V,3,45,NA,2
2018,9,8,W&M,VT,V,17,62,NA,2
2018,9,8,YSU,WVU,V,17,52,NA,2
2018,9,8,SCST,UCF,V,0,38,NA,2
2018,9,8,SAV,MIAMI,V,0,77,NA,2
2018,9,8,PRST,ORE,V,14,62,NA,2
2018,9,8,VALP,DUQ,V,21,23,NA,2
2018,9,8,VIR,RMU,V,19,22,NA,2
2018,9,8,DSU,SFU,V,14,45,NA,2
2018,9,8,TOWS,WAKE,V,20,51,NA,2
2018,9,8,NOVA,LEH,V,31,9,NA,2
2018,9,8,CAMP,GTWN,V,13,8,NA,2
2018,9,8,HC,BC,V,14,62,NA,2
2018,9,8,ALBY,URI,V,26,45,NA,2
2018,9,8,DAY,SEMO,V,21,40,NA,2
2018,9,8,DRKE,MONT,V,16,48,NA,2
2018,9,8,HAMP,MONM,V,28,56,NA,2
2018,9,8,UNCO,SDAK,V,28,43,NA,2
2018,9,8,SHU,BUCK,V,30,14,NA,2
2018,9,8,LAF,DEL,V,0,37,NA,2
2018,9,8,HOW,KENT,V,14,54,NA,2
2018,9,8,MORG,AKRON,V,7,41,NA,2
2018,9,8,WAG,SYR,V,10,62,NA,2
2018,9,8,LYN,BCU,V,16,79,NA,2
2018,9,8,SIU,MISS,V,41,76,NA,2
2018,9,8,ETSU,TENN,V,3,59,NA,2
2018,9,8,LAM,TTU,V,0,77,NA,2
2018,9,8,WES,IDAHO,V,10,56,NA,2
2018,9,8,CHAT,CIT,V,29,28,1,2
2018,9,8,VMI,WOF,V,14,59,NA,2
2018,9,8,JAC,MER,V,3,45,NA,2
2018,9,8,BUT,TAY,V,31,17,NA,2
2018,9,8,STA,NCCU,V,14,51,NA,2
2018,9,8,WEBB,NCAT,V,6,45,NA,2
2018,9,8,FUR,ELON,V,7,45,NA,2
2018,9,8,JMU,NSU,V,17,0,NA,2
2018,9,8,COLG,UNH,V,10,3,NA,2
2018,9,8,FOR,RICH,V,7,52,NA,2
2018,9,8,BRY,STON,V,21,50,NA,2
2018,9,8,MTS,MORE,V,19,48,NA,2
2018,9,8,WAL,STET,V,34,63,NA,2
2018,9,8,EKY,MRSH,V,16,32,NA,2
