year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,10,20,PENN,YALE,H,10,23,NA,2
2018,10,20,BUCK,LAF,H,27,29,NA,2
2018,10,20,HARV,PRIN,H,21,29,NA,2
2018,10,20,BUT,USD,H,13,42,NA,2
2018,10,20,SFU,DUQ,H,20,27,NA,2
2018,10,20,RMU,CCI,H,49,45,NA,2
2018,10,20,DAY,DRKE,H,17,28,NA,2
2018,10,20,CCSU,SHU,H,25,28,NA,2
2018,10,20,FOR,BRY,H,41,42,NA,2
2018,10,20,MRST,DAV,H,48,41,1,2
2018,10,20,BRWN,COR,H,16,34,NA,2
2018,10,20,MONM,CAMP,H,38,21,NA,2
2018,10,20,ELON,RICH,H,38,28,NA,2
2018,10,20,CLMB,DART,H,12,28,NA,2
2018,10,20,VMI,CIT,H,32,34,NA,2
2018,10,20,WOF,ETSU,H,30,17,NA,2
2018,10,20,SCST,DSU,H,30,19,NA,2
2018,10,20,GTWN,LEH,H,22,16,2,2
2018,10,20,UNCO,NAU,H,42,14,NA,2
2018,10,20,NSU,NCCU,H,6,36,NA,2
2018,10,20,MORE,VALP,H,31,24,NA,2
2018,10,20,FUR,SAM,H,25,38,NA,2
2018,10,20,SEMO,JVST,H,37,14,NA,2
2018,10,20,LIB,IDST,H,48,41,NA,2
2018,10,20,SIU,INST,H,21,24,NA,2
2018,10,20,MOST,WIU,H,14,31,NA,2
2018,10,20,EIU,UTM,H,24,21,1,2
2018,10,20,EKY,MURR,H,6,34,NA,2
2018,10,20,ALCN,GRAM,H,33,26,NA,2
2018,10,20,MVSU,UAPB,H,48,47,2,2
2018,10,20,JKST,NOR,H,7,24,NA,2
2018,10,20,SOU,TXSO,H,21,7,NA,2
2018,10,20,W&M,MAINE,H,27,20,NA,2
2018,10,20,NDSU,ILST,H,28,14,NA,2
2018,10,20,ALBY,TOWS,H,28,56,NA,2
2018,10,20,UNH,DEL,H,14,38,NA,2
2018,10,20,LAM,SHSU,H,41,23,NA,2
2018,10,20,MER,WCU,H,59,46,NA,2
2018,10,20,BCU,NCAT,H,10,35,NA,2
2018,10,20,IDAHO,SUU,H,31,12,NA,2
2018,10,20,UNI,SDSU,H,24,9,NA,2
2018,10,20,TNST,TNTC,H,41,14,NA,2
2018,10,20,WEB,MTST,H,34,24,NA,2
2018,10,20,YSU,SDAK,H,29,17,NA,2
2018,10,20,STON,URI,H,52,14,NA,2
2018,10,20,CHSO,PRES,H,41,7,NA,2
2018,10,20,STET,JAC,H,38,35,NA,2
2018,10,21,MORG,HOW,H,26,35,NA,2
2018,10,21,UCA,NWST,H,38,17,NA,2
2018,10,21,HBU,SFA,H,14,42,NA,2
2018,10,21,IW,MCNS,H,45,17,NA,2
2018,10,21,CP,UCD,H,10,52,NA,2
2018,10,21,SELA,ACU,H,27,48,NA,2
2018,10,21,SAC,UND,H,15,41,NA,2
2018,10,20,YALE,PENN,V,23,10,NA,2
2018,10,20,LAF,BUCK,V,29,27,NA,2
2018,10,20,PRIN,HARV,V,29,21,NA,2
2018,10,20,USD,BUT,V,42,13,NA,2
2018,10,20,DUQ,SFU,V,27,20,NA,2
2018,10,20,CCI,RMU,V,45,49,NA,2
2018,10,20,DRKE,DAY,V,28,17,NA,2
2018,10,20,SHU,CCSU,V,28,25,NA,2
2018,10,20,BRY,FOR,V,42,41,NA,2
2018,10,20,DAV,MRST,V,41,48,1,2
2018,10,20,COR,BRWN,V,34,16,NA,2
2018,10,20,CAMP,MONM,V,21,38,NA,2
2018,10,20,RICH,ELON,V,28,38,NA,2
2018,10,20,DART,CLMB,V,28,12,NA,2
2018,10,20,CIT,VMI,V,34,32,NA,2
2018,10,20,ETSU,WOF,V,17,30,NA,2
2018,10,20,DSU,SCST,V,19,30,NA,2
2018,10,20,LEH,GTWN,V,16,22,2,2
2018,10,20,NAU,UNCO,V,14,42,NA,2
2018,10,20,NCCU,NSU,V,36,6,NA,2
2018,10,20,VALP,MORE,V,24,31,NA,2
2018,10,20,SAM,FUR,V,38,25,NA,2
2018,10,20,JVST,SEMO,V,14,37,NA,2
2018,10,20,IDST,LIB,V,41,48,NA,2
2018,10,20,INST,SIU,V,24,21,NA,2
2018,10,20,WIU,MOST,V,31,14,NA,2
2018,10,20,UTM,EIU,V,21,24,1,2
2018,10,20,MURR,EKY,V,34,6,NA,2
2018,10,20,GRAM,ALCN,V,26,33,NA,2
2018,10,20,UAPB,MVSU,V,47,48,2,2
2018,10,20,NOR,JKST,V,24,7,NA,2
2018,10,20,TXSO,SOU,V,7,21,NA,2
2018,10,20,MAINE,W&M,V,20,27,NA,2
2018,10,20,ILST,NDSU,V,14,28,NA,2
2018,10,20,TOWS,ALBY,V,56,28,NA,2
2018,10,20,DEL,UNH,V,38,14,NA,2
2018,10,20,SHSU,LAM,V,23,41,NA,2
2018,10,20,WCU,MER,V,46,59,NA,2
2018,10,20,NCAT,BCU,V,35,10,NA,2
2018,10,20,SUU,IDAHO,V,12,31,NA,2
2018,10,20,SDSU,UNI,V,9,24,NA,2
2018,10,20,TNTC,TNST,V,14,41,NA,2
2018,10,20,MTST,WEB,V,24,34,NA,2
2018,10,20,SDAK,YSU,V,17,29,NA,2
2018,10,20,URI,STON,V,14,52,NA,2
2018,10,20,PRES,CHSO,V,7,41,NA,2
2018,10,20,JAC,STET,V,35,38,NA,2
2018,10,21,HOW,MORG,V,35,26,NA,2
2018,10,21,NWST,UCA,V,17,38,NA,2
2018,10,21,SFA,HBU,V,42,14,NA,2
2018,10,21,MCNS,IW,V,17,45,NA,2
2018,10,21,UCD,CP,V,52,10,NA,2
2018,10,21,ACU,SELA,V,48,27,NA,2
2018,10,21,UND,SAC,V,41,15,NA,2
