year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2018,11,30,CIT,CHSO,H,43,14,NA,2
2018,12,1,ISU,DRKE,H,27,24,NA,2
2018,12,1,MAINE,JVST,H,55,27,NA,2
2018,12,1,COLG,JMU,H,23,20,NA,2
2018,12,1,KENN,WOF,H,13,10,NA,2
2018,12,1,LIB,NSU,H,52,17,NA,2
2018,12,1,SDSU,DUQ,H,51,6,NA,2
2018,12,1,NDSU,MTST,H,52,10,NA,2
2018,12,1,WEB,SEMO,H,48,23,NA,2
2018,12,1,ALCN,SOU,H,37,28,NA,2
2018,12,1,EWU,NICH,H,42,21,NA,2
2018,12,2,UCD,UNI,H,23,16,NA,2
2018,11,30,CHSO,CIT,V,14,43,NA,2
2018,12,1,DRKE,ISU,V,24,27,NA,2
2018,12,1,JVST,MAINE,V,27,55,NA,2
2018,12,1,JMU,COLG,V,20,23,NA,2
2018,12,1,WOF,KENN,V,10,13,NA,2
2018,12,1,NSU,LIB,V,17,52,NA,2
2018,12,1,DUQ,SDSU,V,6,51,NA,2
2018,12,1,MTST,NDSU,V,10,52,NA,2
2018,12,1,SEMO,WEB,V,23,48,NA,2
2018,12,1,SOU,ALCN,V,28,37,NA,2
2018,12,1,NICH,EWU,V,21,42,NA,2
2018,12,2,UNI,UCD,V,16,23,NA,2
